Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Martín Zubimendi,Defensive Midfield,19.0,ESP,Real Sociedad,0.1,2018/2019,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,5.61,0.0,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,25.0,19.0,19.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.4,0.1,-0.4,1.0,1.0,0.0,0.0,1.0,1.0,12.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,,0.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2,0,,0.0,1,6.0,2,3.0,0.0,1.0,-1.0,-12.86,-12.86,0.5,0.0,0.5,6.05,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,€100k
Miguel Ángel Moyá,Goalkeeper,34.0,ESP,Real Sociedad,1.5,2018/2019,https://www.transfermarkt.com/miguel-angel-moya/profil/spieler/26065,11.0,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,33.0,22.0,66.7,3.0,2.0,6.0,2.0,18.2,0.0,0.0,0.0,0.0,,11.0,11.0,0.0,0.0,1.0,0.0,10.2,0.31,-0.8,-0.08,63.0,126.0,50.0,284.0,35.0,28.2,31.5,77.0,59.7,43.2,160.0,5.0,3.1,21.0,1.91,17.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,292.0,363.0,80.4,8746.0,6055.0,35.0,35.0,100.0,133.0,134.0,99.3,124.0,192.0,64.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,2.0,389.0,319.0,385.0,5.0,0.0,0.0,389.0,1.0,1.0,100.0,0.0,0.0,183.0,925.0,668.0,0.0,1.0,1.0,1.0,0.0,184.0,0.0,90.0,28.9,11,90.0,11.0,0,,22,1.0,9.0,11.0,-2.0,-0.18,-0.22,13.7,10.2,3.6,0.32,0.41,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,4.0,0.0,100.0,€1.50m
Mikel Merino,Central Midfield,22.0,ESP,Real Sociedad,15.0,2018/2019,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,29.0,24,2055.0,22.8,3.0,3.0,6.0,3.0,0.0,0.0,10.0,1.0,2.9,2.9,2.4,5.3,31.0,142.0,62.0,0.13,0.13,0.26,0.13,0.26,0.13,0.11,0.23,0.13,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,10.0,41.7,1.05,0.44,0.13,0.3,16.1,0.0,0.0,0.0,0.12,0.1,0.1,873.0,1110.0,78.6,15160.0,4570.0,403.0,479.0,84.1,349.0,426.0,81.9,94.0,143.0,65.7,3.0,2.4,2.7,0.6,13.0,111.0,17.0,4.0,142.0,43.0,1.88,35.0,0.0,2.0,2.0,4.0,0.0,8.0,0.35,5.0,0.0,1.0,0.0,2.0,0.0,50.0,28.0,19.0,25.0,6.0,14.0,52.0,26.9,38.0,37.0,2.0,35.0,29.0,79.0,37.0,1.0,1401.0,57.0,291.0,839.0,286.0,39.0,1401.0,42.0,29.0,69.0,13.0,31.0,768.0,3806.0,1927.0,31.0,33.0,5.0,44.0,47.0,963.0,62.0,71.0,60.1,24,81.0,14.0,5,23.0,1,1.38,27.0,29.0,-2.0,-0.09,-0.15,31.7,30.8,0.9,0.04,0.02,1.0,70.0,37.0,1.0,15.0,29.0,28.0,2.0,0.0,0.0,156.0,83.0,42.0,66.4,€15.00m
Mikel Oyarzabal,Centre-Forward,21.0,ESP,Real Sociedad,50.0,2018/2019,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,37.0,36,3153.0,35.0,13.0,2.0,15.0,10.0,3.0,3.0,2.0,0.0,11.1,8.8,5.0,13.8,97.0,109.0,213.0,0.37,0.06,0.43,0.29,0.34,0.32,0.14,0.46,0.25,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,63.0,25.0,39.7,1.8,0.71,0.16,0.4,16.4,0.0,3.0,3.0,0.14,1.9,1.2,720.0,1013.0,71.1,10783.0,2678.0,421.0,506.0,83.2,217.0,300.0,72.3,51.0,97.0,52.6,2.0,5.0,3.5,-3.0,45.0,53.0,21.0,5.0,109.0,100.0,2.85,69.0,10.0,10.0,5.0,5.0,1.0,15.0,0.43,8.0,2.0,2.0,1.0,2.0,0.0,36.0,20.0,15.0,15.0,6.0,12.0,49.0,24.5,37.0,54.0,3.0,51.0,14.0,50.0,26.0,0.0,1449.0,37.0,204.0,603.0,666.0,131.0,1446.0,95.0,47.0,49.5,48.0,50.5,875.0,5826.0,2961.0,97.0,81.0,29.0,107.0,77.0,1020.0,213.0,85.0,92.2,36,87.0,28.0,1,25.0,0,1.35,42.0,41.0,1.0,0.03,0.7,45.8,43.8,2.0,0.06,0.35,0.0,32.0,38.0,11.0,64.0,14.0,20.0,1.0,0.0,1.0,137.0,43.0,68.0,38.7,€50.00m
Naïs Djouahra,Left Winger,18.0,FRA,Real Sociedad,0.15,2018/2019,https://www.transfermarkt.com/nais-djouahra/profil/spieler/594926,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€150k
Raúl Navas,Centre-Back,30.0,ESP,Real Sociedad,3.0,2018/2019,https://www.transfermarkt.com/raul-navas/profil/spieler/142419,16.0,15,1310.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.3,0.6,13.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.34,0.0,0.0,,19.6,0.0,0.0,0.0,0.06,-0.3,-0.3,750.0,873.0,85.9,15651.0,5266.0,195.0,212.0,92.0,451.0,488.0,92.4,98.0,152.0,64.5,0.0,0.3,0.3,-0.3,6.0,42.0,3.0,2.0,45.0,14.0,0.96,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,20.0,3.0,0.0,13.0,21.0,61.9,8.0,20.0,9.0,11.0,20.0,43.0,60.0,1.0,1016.0,124.0,556.0,440.0,24.0,9.0,1016.0,4.0,4.0,100.0,0.0,0.0,606.0,3573.0,1973.0,13.0,5.0,1.0,4.0,0.0,674.0,1.0,82.0,38.3,15,87.0,13.0,1,5.0,11,1.13,13.0,17.0,-4.0,-0.27,-0.4,16.8,19.8,-3.0,-0.21,-0.38,0.0,10.0,13.0,1.0,4.0,20.0,14.0,0.0,1.0,0.0,97.0,28.0,15.0,65.1,€3.00m
Roberto López,Attacking Midfield,18.0,ESP,Real Sociedad,1.0,2018/2019,https://www.transfermarkt.com/roberto-lopez/profil/spieler/569866,1.0,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,33.3,6.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,2.0,2.0,3.0,2.0,0.0,7.0,0.0,0.0,,0.0,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.8,0,,0.0,1,28.0,1,3.0,1.0,0.0,1.0,3.1,3.16,0.9,0.9,0.0,0.07,0.04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,€1.00m
Robin Le Normand,Centre-Back,21.0,ESP,Real Sociedad,4.0,2018/2019,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,4.0,3,284.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.1,0.0,12.0,0.0,0.0,0.32,0.32,0.0,0.32,0.06,0.28,0.34,0.06,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.63,0.0,0.0,,6.2,0.0,0.0,0.0,0.09,-0.2,-0.2,194.0,221.0,87.8,4060.0,1176.0,47.0,49.0,95.9,111.0,120.0,92.5,30.0,41.0,73.2,1.0,0.9,0.5,0.1,2.0,8.0,1.0,0.0,12.0,3.0,0.95,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,4.0,9.0,13.0,1.0,250.0,17.0,112.0,133.0,5.0,4.0,250.0,1.0,1.0,100.0,0.0,0.0,167.0,909.0,518.0,0.0,0.0,0.0,2.0,0.0,179.0,0.0,71.0,8.3,3,90.0,3.0,1,13.0,4,0.0,1.0,5.0,-4.0,-1.27,-1.35,4.5,2.9,1.6,0.52,0.53,0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,18.0,8.0,2.0,80.0,€4.00m
Rubén Pardo,Central Midfield,25.0,ESP,Real Sociedad,4.0,2018/2019,https://www.transfermarkt.com/ruben-pardo/profil/spieler/99352,24.0,16,1368.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.2,4.2,23.0,96.0,41.0,0.07,0.13,0.2,0.07,0.2,0.06,0.21,0.28,0.06,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,19.0,1.38,0.26,0.05,0.25,26.9,3.0,0.0,0.0,0.05,0.0,0.0,701.0,901.0,77.8,13160.0,4065.0,298.0,330.0,90.3,272.0,319.0,85.3,104.0,198.0,52.5,2.0,3.2,2.9,-1.2,38.0,90.0,18.0,6.0,96.0,68.0,4.47,38.0,22.0,2.0,4.0,2.0,0.0,4.0,0.26,1.0,3.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,9.0,0.0,4.0,17.0,23.5,13.0,14.0,6.0,8.0,21.0,32.0,9.0,0.0,991.0,15.0,137.0,598.0,265.0,5.0,991.0,13.0,8.0,61.5,5.0,38.5,535.0,3174.0,1520.0,23.0,22.0,0.0,10.0,11.0,660.0,41.0,57.0,40.0,16,73.0,3.0,8,25.0,7,1.25,17.0,19.0,-2.0,-0.13,-0.18,18.4,19.6,-1.2,-0.08,-0.18,0.0,13.0,10.0,1.0,90.0,21.0,7.0,1.0,0.0,0.0,86.0,9.0,17.0,34.6,€4.00m
Sandro Ramírez,Centre-Forward,23.0,ESP,Real Sociedad,4.0,2018/2019,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,24.0,10,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5,2.5,1.2,3.8,30.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.32,0.22,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,12.0,28.6,3.58,1.02,0.0,0.0,19.5,4.0,0.0,0.0,0.06,-2.5,-2.5,280.0,389.0,72.0,4134.0,986.0,150.0,179.0,83.8,100.0,130.0,76.9,13.0,35.0,37.1,0.0,1.2,1.7,-1.2,18.0,22.0,13.0,3.0,40.0,47.0,4.01,29.0,5.0,5.0,3.0,5.0,0.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,10.0,2.0,4.0,11.0,36.4,7.0,12.0,1.0,11.0,9.0,28.0,3.0,0.0,556.0,9.0,58.0,225.0,287.0,57.0,556.0,32.0,12.0,37.5,20.0,62.5,298.0,1862.0,849.0,30.0,25.0,12.0,35.0,13.0,364.0,89.0,44.0,30.8,10,75.0,4.0,14,22.0,5,1.13,7.0,17.0,-10.0,-0.85,-1.2,15.0,16.0,-1.0,-0.08,-0.16,0.0,19.0,24.0,9.0,44.0,9.0,10.0,0.0,0.0,0.0,68.0,9.0,11.0,45.0,€4.00m
Theo Hernández,Left-Back,20.0,FRA,Real Sociedad,15.0,2018/2019,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,24.0,22,1976.0,22.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,1.8,3.1,87.0,72.0,117.0,0.05,0.09,0.14,0.05,0.14,0.06,0.08,0.14,0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,5.0,20.8,1.09,0.23,0.04,0.2,24.0,0.0,0.0,0.0,0.06,-0.4,-0.4,937.0,1167.0,80.3,13917.0,4109.0,541.0,606.0,89.3,333.0,398.0,83.7,38.0,88.0,43.2,2.0,1.8,1.7,0.2,18.0,44.0,17.0,8.0,72.0,48.0,2.19,31.0,4.0,4.0,3.0,3.0,3.0,4.0,0.18,2.0,0.0,0.0,0.0,1.0,1.0,54.0,33.0,30.0,15.0,9.0,28.0,44.0,63.6,16.0,21.0,5.0,16.0,33.0,87.0,42.0,3.0,1448.0,60.0,419.0,676.0,380.0,33.0,1448.0,83.0,42.0,50.6,41.0,49.4,815.0,6132.0,3777.0,87.0,78.0,16.0,37.0,26.0,897.0,117.0,82.0,57.8,22,88.0,19.0,2,15.0,3,1.17,26.0,30.0,-4.0,-0.18,-0.37,27.0,27.8,-0.8,-0.04,-0.16,0.0,29.0,70.0,4.0,58.0,33.0,33.0,0.0,0.0,0.0,126.0,22.0,16.0,57.9,€15.00m
Willian José,Centre-Forward,26.0,BRA,Real Sociedad,30.0,2018/2019,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,31.0,28,2367.0,26.3,11.0,5.0,16.0,6.0,5.0,7.0,5.0,1.0,11.7,6.5,3.7,10.2,18.0,60.0,190.0,0.42,0.19,0.61,0.23,0.42,0.44,0.14,0.58,0.25,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,48.0,19.0,39.6,1.83,0.72,0.13,0.32,17.4,1.0,5.0,7.0,0.13,-0.7,-0.5,569.0,775.0,73.4,9810.0,1574.0,294.0,357.0,82.4,167.0,223.0,74.9,80.0,117.0,68.4,5.0,3.7,3.2,1.3,36.0,35.0,21.0,2.0,60.0,65.0,2.47,57.0,0.0,1.0,5.0,1.0,1.0,5.0,0.19,4.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,2.0,7.0,28.6,5.0,11.0,5.0,6.0,1.0,6.0,27.0,0.0,968.0,30.0,79.0,510.0,387.0,83.0,961.0,30.0,19.0,63.3,11.0,36.7,609.0,2792.0,838.0,18.0,21.0,4.0,48.0,54.0,812.0,190.0,76.0,69.2,28,82.0,18.0,3,24.0,2,1.32,34.0,27.0,7.0,0.27,0.95,35.7,31.5,4.3,0.16,0.43,0.0,34.0,31.0,18.0,13.0,1.0,3.0,0.0,0.0,0.0,62.0,42.0,46.0,47.7,€30.00m
Adrián Tellado,Right Winger,19.0,ESP,Real Betis Balompié,0.0,2018/2019,https://www.transfermarkt.com/adrian-tellado/profil/spieler/548618,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,-
Andrés Guardado,Central Midfield,31.0,MEX,Real Betis Balompié,5.0,2018/2019,https://www.transfermarkt.com/andres-guardado/profil/spieler/20506,31.0,27,2335.0,25.9,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,1.4,1.4,3.6,5.1,57.0,151.0,85.0,0.0,0.15,0.15,0.0,0.15,0.06,0.14,0.2,0.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,5.0,19.2,1.0,0.19,0.0,0.0,23.5,2.0,0.0,0.0,0.06,-1.4,-1.4,1453.0,1684.0,86.3,25347.0,5869.0,685.0,744.0,92.1,583.0,653.0,89.3,144.0,205.0,70.2,4.0,3.6,3.2,0.4,31.0,118.0,26.0,5.0,151.0,71.0,2.74,59.0,6.0,1.0,0.0,5.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,9.0,12.0,3.0,11.0,47.0,23.4,36.0,27.0,1.0,26.0,28.0,52.0,28.0,1.0,1881.0,42.0,317.0,1081.0,498.0,25.0,1881.0,35.0,24.0,68.6,11.0,31.4,1205.0,6391.0,3232.0,57.0,59.0,6.0,37.0,23.0,1407.0,85.0,75.0,68.3,27,82.0,19.0,4,30.0,0,1.26,31.0,40.0,-9.0,-0.35,-0.43,33.9,33.5,0.5,0.02,0.25,0.0,44.0,38.0,2.0,49.0,28.0,15.0,0.0,1.0,0.0,155.0,15.0,27.0,35.7,€5.00m
Antonio Barragán,Right-Back,31.0,ESP,Real Betis Balompié,2.0,2018/2019,https://www.transfermarkt.com/antonio-barragan/profil/spieler/32522,14.0,12,934.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.5,0.6,21.0,44.0,99.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.19,0.0,0.0,,20.8,0.0,0.0,0.0,0.04,-0.1,-0.1,527.0,637.0,82.7,7971.0,2800.0,310.0,343.0,90.4,157.0,190.0,82.6,37.0,62.0,59.7,0.0,0.5,0.8,-0.5,9.0,21.0,17.0,5.0,44.0,12.0,1.16,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,9.0,4.0,1.0,2.0,12.0,16.7,10.0,15.0,4.0,11.0,5.0,19.0,30.0,2.0,731.0,38.0,198.0,286.0,250.0,15.0,731.0,9.0,3.0,33.3,6.0,66.7,361.0,1739.0,781.0,21.0,9.0,6.0,14.0,4.0,497.0,99.0,67.0,27.3,12,76.0,7.0,2,10.0,7,1.21,9.0,16.0,-7.0,-0.67,-0.64,10.6,14.2,-3.6,-0.35,-0.39,0.0,21.0,9.0,0.0,41.0,5.0,8.0,0.0,0.0,0.0,37.0,10.0,11.0,47.6,€2.00m
Antonio Sanabria,Centre-Forward,22.0,PAR,Real Betis Balompié,9.0,2018/2019,https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523,15.0,8,811.0,9.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,3.3,2.5,0.0,2.5,12.0,9.0,27.0,0.22,0.0,0.22,0.11,0.11,0.37,0.0,0.37,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,1.0,6.3,1.78,0.11,0.06,1.0,12.1,1.0,1.0,1.0,0.16,-1.3,-1.5,103.0,141.0,73.0,1382.0,212.0,52.0,68.0,76.5,34.0,41.0,82.9,4.0,7.0,57.1,0.0,0.0,0.1,0.0,1.0,4.0,2.0,0.0,9.0,10.0,1.11,6.0,0.0,2.0,0.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,5.0,3.0,1.0,6.0,16.7,5.0,8.0,2.0,6.0,3.0,11.0,4.0,0.0,224.0,7.0,18.0,127.0,81.0,27.0,223.0,5.0,4.0,80.0,1.0,20.0,121.0,761.0,262.0,12.0,6.0,4.0,25.0,10.0,161.0,27.0,54.0,23.7,8,84.0,4.0,7,20.0,4,1.33,14.0,12.0,2.0,0.22,0.57,10.6,12.2,-1.6,-0.18,-0.15,0.0,10.0,13.0,6.0,2.0,3.0,6.0,0.0,0.0,0.0,14.0,21.0,23.0,47.7,€9.00m
Aïssa Mandi,Centre-Back,26.0,ALG,Real Betis Balompié,16.0,2018/2019,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,35.0,34,3059.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,1.5,2.2,23.0,172.0,17.0,0.03,0.03,0.06,0.03,0.06,0.02,0.04,0.06,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,3.0,50.0,0.18,0.09,0.17,0.33,13.4,0.0,0.0,0.0,0.11,0.4,0.4,2407.0,2616.0,92.0,42318.0,15490.0,1064.0,1127.0,94.4,1072.0,1143.0,93.8,215.0,256.0,84.0,1.0,1.5,1.9,-0.5,16.0,182.0,10.0,3.0,172.0,39.0,1.15,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,52.0,34.0,27.0,20.0,5.0,12.0,29.0,41.4,17.0,39.0,23.0,16.0,41.0,93.0,71.0,2.0,2851.0,221.0,1065.0,1529.0,269.0,24.0,2851.0,9.0,7.0,77.8,2.0,22.2,1651.0,6992.0,4283.0,23.0,38.0,3.0,11.0,5.0,2198.0,17.0,87.0,89.4,34,89.0,32.0,1,45.0,1,1.34,40.0,46.0,-6.0,-0.18,0.32,40.1,45.2,-5.1,-0.15,-0.85,0.0,56.0,22.0,1.0,19.0,41.0,34.0,0.0,0.0,0.0,143.0,53.0,38.0,58.2,€16.00m
