Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Ander Guevara,Central Midfield,22.0,ESP,Real Sociedad,6.0,2019/2020,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,14.0,11,939.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.3,0.3,12.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.29,0.0,0.0,,29.6,0.0,0.0,0.0,0.02,-0.1,-0.1,570.0,680.0,83.8,9367.0,2790.0,278.0,312.0,89.1,236.0,272.0,86.8,40.0,59.0,67.8,0.0,0.3,0.3,-0.3,6.0,46.0,2.0,0.0,52.0,12.0,1.15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,9.0,17.0,1.0,12.0,30.0,40.0,18.0,13.0,3.0,10.0,8.0,35.0,15.0,1.0,772.0,32.0,185.0,529.0,67.0,1.0,772.0,13.0,11.0,84.6,2.0,15.4,440.0,2445.0,1422.0,12.0,4.0,0.0,9.0,8.0,523.0,9.0,67.0,27.5,11,81.0,6.0,3,15.0,11,1.64,17.0,16.0,1.0,0.1,-0.16,15.5,14.4,1.1,0.1,-0.07,0.0,27.0,5.0,0.0,1.0,8.0,11.0,0.0,0.0,0.0,71.0,15.0,17.0,46.9,€6.00m
Andoni Gorosabel,Right-Back,22.0,ESP,Real Sociedad,1.6,2019/2020,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,14.0,8,714.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,22.0,29.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,100.0,0.13,0.13,0.0,0.0,30.2,0.0,0.0,0.0,0.02,0.0,0.0,336.0,449.0,74.8,5315.0,1709.0,179.0,214.0,83.6,123.0,162.0,75.9,23.0,43.0,53.5,0.0,0.3,0.7,-0.3,5.0,27.0,7.0,3.0,29.0,14.0,1.76,11.0,1.0,0.0,0.0,2.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,9.0,3.0,2.0,10.0,20.0,50.0,10.0,13.0,1.0,12.0,13.0,27.0,21.0,0.0,537.0,22.0,156.0,221.0,161.0,15.0,537.0,5.0,4.0,80.0,1.0,20.0,261.0,1293.0,725.0,22.0,15.0,3.0,11.0,8.0,293.0,52.0,51.0,20.9,8,76.0,4.0,6,17.0,11,0.93,9.0,12.0,-3.0,-0.38,-0.74,9.5,11.8,-2.3,-0.29,-0.56,0.0,10.0,9.0,0.0,22.0,13.0,8.0,0.0,0.0,0.0,36.0,8.0,14.0,36.4,€1.60m
Andoni Zubiaurre,Goalkeeper,22.0,ESP,Real Sociedad,0.3,2019/2020,https://www.transfermarkt.com/andoni-zubiaurre/profil/spieler/428948,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,€300k
Aritz Arambarri,Centre-Back,21.0,ESP,Real Sociedad,0.15,2019/2020,https://www.transfermarkt.com/aritz-arambarri/profil/spieler/434602,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,€150k
Aritz Elustondo,Centre-Back,25.0,ESP,Real Sociedad,8.0,2019/2020,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,22.0,17,1510.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.9,1.6,11.0,68.0,12.0,0.0,0.06,0.06,0.0,0.06,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,1.0,11.1,0.54,0.06,0.0,0.0,10.4,0.0,0.0,0.0,0.08,-0.8,-0.8,811.0,991.0,81.8,15659.0,5064.0,284.0,331.0,85.8,431.0,495.0,87.1,84.0,136.0,61.8,1.0,0.9,0.7,0.1,5.0,54.0,4.0,4.0,68.0,15.0,0.9,12.0,1.0,0.0,1.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,28.0,17.0,19.0,8.0,1.0,13.0,23.0,56.5,10.0,21.0,8.0,13.0,15.0,43.0,67.0,0.0,1146.0,118.0,520.0,580.0,55.0,16.0,1146.0,4.0,2.0,50.0,2.0,50.0,628.0,3547.0,2018.0,11.0,5.0,0.0,5.0,4.0,693.0,12.0,69.0,44.2,17,83.0,13.0,5,21.0,0,1.41,27.0,21.0,6.0,0.36,0.26,22.3,17.4,4.9,0.29,0.25,0.0,12.0,9.0,0.0,6.0,15.0,17.0,0.0,0.0,0.0,66.0,64.0,35.0,64.6,€8.00m
Asier Illarramendi,Defensive Midfield,29.0,ESP,Real Sociedad,14.5,2019/2020,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,3.0,3,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,10.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.42,0.0,0.0,,32.8,0.0,0.0,0.0,0.02,0.0,0.0,165.0,180.0,91.7,2860.0,1018.0,69.0,73.0,94.5,80.0,84.0,95.2,15.0,20.0,75.0,0.0,0.1,0.1,-0.1,1.0,23.0,3.0,0.0,19.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,33.3,4.0,2.0,1.0,1.0,5.0,7.0,6.0,0.0,199.0,12.0,45.0,135.0,19.0,1.0,199.0,1.0,0.0,0.0,1.0,100.0,127.0,884.0,646.0,10.0,10.0,0.0,2.0,0.0,141.0,2.0,72.0,6.3,3,72.0,2.0,0,,1,1.33,2.0,3.0,-1.0,-0.42,-0.67,3.4,3.9,-0.4,-0.18,-0.36,0.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,18.0,4.0,2.0,66.7,€14.50m
David Zurutuza,Central Midfield,33.0,ESP,Real Sociedad,1.6,2019/2020,https://www.transfermarkt.com/david-zurutuza/profil/spieler/59375,5.0,2,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,58.0,81.0,71.6,980.0,222.0,23.0,31.0,74.2,23.0,32.0,71.9,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,4.0,8.0,3.0,0.0,99.0,2.0,26.0,56.0,17.0,0.0,99.0,0.0,0.0,,0.0,,55.0,267.0,75.0,2.0,0.0,0.0,2.0,4.0,68.0,6.0,31.0,4.6,2,62.0,0.0,3,11.0,14,1.8,2.0,3.0,-1.0,-0.57,-0.82,1.3,1.7,-0.4,-0.22,-0.39,0.0,2.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,9.0,4.0,10.0,28.6,€1.60m
Diego Llorente,Centre-Back,25.0,ESP,Real Sociedad,20.0,2019/2020,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,29.0,27,2327.0,25.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.1,1.1,0.2,1.3,30.0,90.0,3.0,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,4.0,40.0,0.39,0.15,0.1,0.25,13.5,0.0,0.0,0.0,0.11,-0.1,-0.1,1427.0,1640.0,87.0,28744.0,8224.0,398.0,439.0,90.7,871.0,931.0,93.6,152.0,235.0,64.7,1.0,0.2,0.3,0.8,5.0,76.0,1.0,0.0,90.0,17.0,0.66,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.12,2.0,0.0,0.0,0.0,1.0,0.0,30.0,14.0,20.0,9.0,1.0,16.0,28.0,57.1,12.0,14.0,7.0,7.0,28.0,58.0,101.0,5.0,1854.0,185.0,940.0,886.0,38.0,14.0,1854.0,9.0,8.0,88.9,1.0,11.1,1158.0,6955.0,4493.0,30.0,7.0,0.0,17.0,2.0,1266.0,3.0,80.0,68.0,27,84.0,22.0,2,23.0,2,1.28,37.0,32.0,5.0,0.19,-0.05,33.0,26.4,6.5,0.25,0.31,1.0,21.0,16.0,3.0,1.0,28.0,14.0,1.0,2.0,0.0,151.0,70.0,53.0,56.9,€20.00m
Igor Zubeldia,Centre-Back,22.0,ESP,Real Sociedad,24.0,2019/2020,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,33.0,29,2640.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.4,0.4,0.3,0.7,22.0,127.0,7.0,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,1.0,7.1,0.48,0.03,0.0,0.0,28.0,0.0,0.0,0.0,0.03,-0.4,-0.4,1479.0,1705.0,86.7,28238.0,8599.0,487.0,542.0,89.9,828.0,893.0,92.7,147.0,227.0,64.8,1.0,0.3,0.7,0.7,5.0,88.0,2.0,1.0,127.0,15.0,0.51,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,18.0,19.0,5.0,17.0,35.0,48.6,18.0,38.0,21.0,17.0,26.0,68.0,82.0,2.0,1974.0,169.0,785.0,1120.0,85.0,5.0,1974.0,24.0,19.0,79.2,5.0,20.8,1232.0,6666.0,3691.0,22.0,9.0,1.0,19.0,16.0,1368.0,7.0,80.0,77.2,29,87.0,26.0,4,29.0,4,1.58,45.0,39.0,6.0,0.2,-0.03,36.5,36.4,0.1,0.0,-0.66,0.0,51.0,23.0,0.0,9.0,26.0,21.0,0.0,2.0,0.0,181.0,65.0,70.0,48.1,€24.00m
Jon Pacheco,Centre-Back,18.0,ESP,Real Sociedad,0.2,2019/2020,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560,1.0,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,27.0,39.0,69.2,524.0,159.0,7.0,9.0,77.8,16.0,19.0,84.2,3.0,8.0,37.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,45.0,2.0,21.0,24.0,1.0,0.0,45.0,1.0,1.0,100.0,0.0,0.0,26.0,160.0,114.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,77.0,2.3,1,77.0,0.0,0,,9,0.0,1.0,1.0,0.0,0.0,-0.22,0.8,1.0,-0.2,-0.24,-0.41,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,€200k
Joseba Zaldúa,Right-Back,27.0,ESP,Real Sociedad,12.0,2019/2020,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,30.0,29,2545.0,28.3,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.4,1.7,56.0,99.0,141.0,0.0,0.07,0.07,0.0,0.07,0.01,0.05,0.06,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,2.0,28.6,0.25,0.07,0.0,0.0,25.1,0.0,0.0,0.0,0.03,-0.2,-0.2,1216.0,1598.0,76.1,19262.0,7257.0,631.0,712.0,88.6,487.0,619.0,78.7,70.0,165.0,42.4,2.0,1.4,1.7,0.6,17.0,71.0,31.0,20.0,99.0,37.0,1.31,29.0,1.0,0.0,1.0,5.0,1.0,7.0,0.25,6.0,0.0,0.0,0.0,1.0,0.0,62.0,43.0,39.0,18.0,5.0,31.0,59.0,52.5,28.0,31.0,7.0,24.0,37.0,99.0,71.0,0.0,1888.0,82.0,573.0,861.0,471.0,26.0,1888.0,36.0,18.0,50.0,18.0,50.0,836.0,4254.0,2307.0,56.0,45.0,7.0,18.0,10.0,1009.0,141.0,85.0,74.4,29,87.0,21.0,1,18.0,3,1.57,43.0,35.0,8.0,0.28,0.28,35.3,30.6,4.7,0.17,0.06,1.0,41.0,61.0,1.0,98.0,37.0,43.0,0.0,1.0,1.0,109.0,70.0,39.0,64.2,€12.00m
Julen Lobete,Left Winger,18.0,ESP,Real Sociedad,0.9,2019/2020,https://www.transfermarkt.com/julen-lobete/profil/spieler/625654,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,€900k
Kévin Rodrigues,Left-Back,25.0,POR,Real Sociedad,2.4,2019/2020,https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.38,1.38,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,15.0,0.0,0.0,,16.1,0.0,0.0,0.0,0.09,-0.1,-0.1,4.0,6.0,66.7,84.0,10.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,3.0,3.0,1.0,9.0,0.0,0.0,,0.0,,4.0,14.0,10.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,6.0,0.2,0,,0.0,1,6.0,0,1.0,1.0,0.0,1.0,15.0,14.82,1.1,0.9,0.2,2.65,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,€2.40m
Kévin Rodrigues,Left-Back,25.0,POR,CD Leganés,2.4,2019/2020,https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.38,1.38,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,15.0,0.0,0.0,,16.1,0.0,0.0,0.0,0.09,-0.1,-0.1,4.0,6.0,66.7,84.0,10.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,3.0,3.0,1.0,9.0,0.0,0.0,,0.0,,4.0,14.0,10.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,6.0,0.2,0,,0.0,1,6.0,0,1.0,1.0,0.0,1.0,15.0,14.82,1.1,0.9,0.2,2.65,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,€2.40m
Luca Sangalli,Central Midfield,24.0,ESP,Real Sociedad,2.4,2019/2020,https://www.transfermarkt.com/luca-sangalli/profil/spieler/289286,11.0,5,372.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,13.0,27.0,16.0,0.0,0.24,0.24,0.0,0.24,0.12,0.11,0.23,0.12,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,5.0,83.3,1.45,1.21,0.0,0.0,20.8,0.0,0.0,0.0,0.08,-0.5,-0.5,144.0,193.0,74.6,2174.0,699.0,78.0,97.0,80.4,58.0,68.0,85.3,5.0,11.0,45.5,1.0,0.5,0.8,0.5,8.0,16.0,5.0,0.0,27.0,13.0,3.15,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,12.5,7.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,228.0,0.0,27.0,125.0,78.0,7.0,228.0,9.0,6.0,66.7,3.0,33.3,139.0,835.0,426.0,13.0,12.0,1.0,10.0,5.0,172.0,16.0,34.0,10.9,5,61.0,0.0,6,12.0,10,2.0,3.0,5.0,-2.0,-0.48,-0.78,3.6,5.4,-1.8,-0.43,-0.65,0.0,1.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,34.0,9.0,4.0,69.2,€2.40m
Martin Ødegaard,Attacking Midfield,20.0,NOR,Real Sociedad,45.0,2019/2020,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,31.0,29,2527.0,28.1,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,6.5,9.5,112.0,219.0,121.0,0.14,0.21,0.36,0.14,0.36,0.11,0.23,0.34,0.11,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,50.0,16.0,32.0,1.78,0.57,0.08,0.25,22.4,4.0,0.0,0.0,0.06,1.0,1.0,1311.0,1632.0,80.3,20234.0,6173.0,714.0,793.0,90.0,419.0,498.0,84.1,115.0,214.0,53.7,6.0,6.5,6.8,-0.5,62.0,149.0,72.0,3.0,219.0,134.0,4.77,84.0,36.0,6.0,4.0,3.0,1.0,19.0,0.68,13.0,3.0,1.0,1.0,0.0,1.0,27.0,19.0,5.0,14.0,8.0,7.0,34.0,20.6,27.0,13.0,0.0,13.0,17.0,44.0,5.0,0.0,1891.0,9.0,164.0,991.0,760.0,62.0,1891.0,104.0,63.0,60.6,41.0,39.4,1221.0,7536.0,3809.0,112.0,87.0,22.0,54.0,38.0,1398.0,121.0,82.0,73.9,29,84.0,22.0,2,40.0,3,1.45,42.0,35.0,7.0,0.25,0.15,38.7,33.0,5.7,0.2,0.19,0.0,24.0,37.0,0.0,113.0,17.0,19.0,0.0,0.0,0.0,157.0,10.0,25.0,28.6,€45.00m
Martín Zubimendi,Defensive Midfield,20.0,ESP,Real Sociedad,0.25,2019/2020,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,9.0,6,524.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,13.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,0.69,0.0,0.0,,30.3,0.0,0.0,0.0,0.02,-0.1,-0.1,361.0,420.0,86.0,6319.0,1698.0,161.0,182.0,88.5,160.0,177.0,90.4,32.0,46.0,69.6,0.0,0.2,0.3,-0.2,5.0,51.0,2.0,0.0,49.0,14.0,2.2,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,9.0,7.0,0.0,6.0,12.0,50.0,6.0,7.0,0.0,7.0,9.0,25.0,2.0,0.0,472.0,11.0,86.0,339.0,49.0,4.0,472.0,6.0,3.0,50.0,3.0,50.0,311.0,1641.0,906.0,13.0,7.0,0.0,3.0,5.0,333.0,6.0,58.0,15.3,6,84.0,5.0,3,7.0,4,0.9,9.0,8.0,1.0,0.17,-0.05,6.7,5.2,1.6,0.25,0.11,0.0,9.0,6.0,0.0,2.0,9.0,12.0,0.0,0.0,0.0,51.0,17.0,3.0,85.0,€250k
Miguel Ángel Moyá,Goalkeeper,35.0,ESP,Real Sociedad,1.2,2019/2020,https://www.transfermarkt.com/miguel-angel-moya/profil/spieler/26065,13.0,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.23,51.0,36.0,68.6,5.0,4.0,4.0,3.0,23.1,1.0,0.0,0.0,1.0,,13.0,16.0,0.0,0.0,1.0,1.0,15.4,0.3,0.4,0.03,81.0,158.0,51.3,361.0,57.0,24.7,30.3,100.0,69.0,44.3,150.0,7.0,4.7,23.0,1.77,17.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,367.0,462.0,79.4,10505.0,7373.0,53.0,54.0,98.1,175.0,178.0,98.3,137.0,227.0,60.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,491.0,419.0,491.0,0.0,0.0,0.0,491.0,2.0,2.0,100.0,0.0,0.0,255.0,1155.0,767.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,90.0,34.2,13,90.0,13.0,0,,22,1.46,18.0,16.0,2.0,0.15,-0.09,14.6,13.5,1.1,0.09,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,100.0,€1.20m
