Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Sergio García,Centre-Forward,34.0,ESP,RCD Espanyol Barcelona,1.5,2017/2018,https://www.transfermarkt.com/sergio-garcia/profil/spieler/7922,33,14,1641.0,18.2,2.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,3.9,7.9,41.0,61.0,135.0,0.11,0.33,0.44,0.11,0.44,0.22,0.22,0.43,0.22,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,17.0,43.6,2.14,0.93,0.05,0.12,18.5,2.0,0.0,0.0,0.1,-2.0,-2.0,323.0,455.0,71.0,4868.0,1450.0,184.0,228.0,80.7,91.0,127.0,71.7,27.0,45.0,60.0,6.0,3.9,3.1,2.1,27.0,29.0,22.0,3.0,61.0,60.0,3.29,46.0,0.0,3.0,5.0,6.0,0.0,10.0,0.55,7.0,0.0,1.0,0.0,2.0,0.0,15.0,12.0,1.0,10.0,4.0,3.0,22.0,13.6,19.0,6.0,3.0,3.0,10.0,25.0,12.0,0.0,654.0,16.0,58.0,280.0,324.0,70.0,654.0,47.0,22.0,46.8,25.0,53.2,447.0,2306.0,1090.0,41.0,26.0,17.0,63.0,42.0,498.0,135.0,50.0,48.0,14,80.0,10,19,27.0,1,1.3,20.0,15.0,5.0,0.27,0.83,24.2,22.6,1.7,0.09,0.74,0.0,18.0,35.0,13.0,19.0,10.0,12.0,0.0,0.0,0.0,65.0,16.0,34.0,32.0,€1.50m
Sergio Sánchez,Centre-Back,31.0,ESP,RCD Espanyol Barcelona,1.0,2017/2018,https://www.transfermarkt.com/sergio-sanchez/profil/spieler/38270,2,1,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.89,0.0,0.0,,8.6,0.0,0.0,0.0,0.11,-0.1,-0.1,28.0,41.0,68.3,516.0,201.0,9.0,12.0,75.0,14.0,15.0,93.3,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,3.0,7.0,3.0,0.0,54.0,5.0,21.0,22.0,11.0,1.0,54.0,0.0,0.0,,0.0,,16.0,86.0,44.0,1.0,2.0,0.0,1.0,0.0,22.0,3.0,51.0,3.0,1,68.0,0,1,33.0,10,0.5,0.0,1.0,-1.0,-0.89,-0.76,1.8,1.9,-0.1,-0.08,0.22,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,€1.00m
Víctor Sánchez,Central Midfield,29.0,ESP,RCD Espanyol Barcelona,3.5,2017/2018,https://www.transfermarkt.com/victor-sanchez/profil/spieler/63290,30,29,2457.0,27.3,0.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,0.5,0.5,0.5,1.0,21.0,101.0,61.0,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,1.0,7.7,0.48,0.04,0.0,0.0,22.8,1.0,0.0,0.0,0.04,-0.5,-0.5,1007.0,1404.0,71.7,15933.0,6241.0,558.0,637.0,87.6,331.0,445.0,74.4,83.0,240.0,34.6,2.0,0.5,0.7,1.5,5.0,93.0,15.0,6.0,101.0,24.0,0.88,20.0,1.0,0.0,0.0,1.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,106.0,72.0,56.0,45.0,5.0,49.0,113.0,43.4,64.0,38.0,14.0,24.0,79.0,185.0,73.0,1.0,1747.0,126.0,580.0,909.0,263.0,6.0,1747.0,19.0,11.0,57.9,8.0,42.1,813.0,3223.0,1420.0,21.0,20.0,1.0,29.0,20.0,927.0,61.0,82.0,71.8,29,83.0,22,1,45.0,2,1.37,28.0,31.0,-3.0,-0.11,0.17,25.6,35.8,-10.2,-0.37,-0.28,0.0,72.0,50.0,0.0,67.0,79.0,72.0,0.0,0.0,0.0,145.0,49.0,25.0,66.2,€3.50m
Álvaro Vázquez,Centre-Forward,26.0,ESP,RCD Espanyol Barcelona,1.0,2017/2018,https://www.transfermarkt.com/alvaro-vazquez/profil/spieler/141835,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€1.00m
Óscar Duarte,Centre-Back,28.0,CRC,RCD Espanyol Barcelona,1.0,2017/2018,https://www.transfermarkt.com/oscar-duarte/profil/spieler/175323,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.27,0.0,0.0,,10.0,0.0,0.0,0.0,0.19,-0.6,-0.6,380.0,483.0,78.7,7877.0,3145.0,117.0,131.0,89.3,193.0,218.0,88.5,65.0,125.0,52.0,0.0,0.0,0.1,0.0,0.0,15.0,3.0,1.0,20.0,6.0,0.55,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,4.0,0.0,4.0,11.0,36.4,7.0,8.0,8.0,0.0,9.0,21.0,60.0,2.0,577.0,58.0,338.0,233.0,7.0,6.0,577.0,1.0,1.0,100.0,0.0,0.0,302.0,1247.0,607.0,3.0,1.0,0.0,2.0,1.0,341.0,1.0,90.0,28.9,11,90.0,11,0,,5,1.27,10.0,14.0,-4.0,-0.36,-0.29,11.6,13.0,-1.4,-0.13,0.23,0.0,8.0,6.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,33.0,32.0,14.0,69.6,€1.00m
Óscar Melendo,Attacking Midfield,19.0,ESP,RCD Espanyol Barcelona,1.0,2017/2018,https://www.transfermarkt.com/oscar-melendo/profil/spieler/448344,18,6,686.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.4,0.9,12.0,35.0,34.0,0.0,0.13,0.13,0.0,0.13,0.06,0.06,0.12,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2.0,25.0,1.05,0.26,0.0,0.0,20.0,0.0,0.0,0.0,0.06,-0.5,-0.5,221.0,270.0,81.9,3483.0,761.0,113.0,132.0,85.6,76.0,85.0,89.4,20.0,30.0,66.7,1.0,0.4,0.4,0.6,9.0,30.0,4.0,2.0,35.0,25.0,3.28,17.0,0.0,2.0,1.0,5.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,3.0,5.0,3.0,0.0,311.0,2.0,42.0,174.0,101.0,6.0,311.0,15.0,8.0,53.3,7.0,46.7,219.0,1202.0,564.0,12.0,14.0,0.0,5.0,6.0,241.0,34.0,38.0,20.1,6,68.0,0,12,23.0,7,1.28,8.0,7.0,1.0,0.13,0.36,10.5,10.5,0.0,0.0,0.36,0.0,6.0,21.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,38.0,3.0,10.0,23.1,€1.00m
Adnan Januzaj,Right Winger,22.0,BEL,Real Sociedad,12.0,2017/2018,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,28,18,1573.0,17.5,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,6.3,6.3,5.5,11.8,104.0,68.0,156.0,0.17,0.29,0.46,0.17,0.46,0.36,0.32,0.68,0.36,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,60.0,14.0,23.3,3.43,0.8,0.05,0.21,18.7,5.0,0.0,0.0,0.12,-3.3,-3.3,407.0,552.0,73.7,6423.0,2055.0,237.0,263.0,90.1,113.0,144.0,78.5,35.0,84.0,41.7,5.0,5.5,3.6,-0.5,35.0,38.0,23.0,4.0,68.0,89.0,5.1,46.0,6.0,21.0,7.0,9.0,0.0,11.0,0.63,8.0,0.0,2.0,1.0,0.0,0.0,16.0,11.0,2.0,8.0,6.0,5.0,18.0,27.8,13.0,12.0,0.0,12.0,11.0,27.0,5.0,0.0,825.0,7.0,58.0,316.0,461.0,95.0,825.0,125.0,67.0,53.6,58.0,46.4,646.0,4728.0,2549.0,104.0,51.0,44.0,51.0,60.0,677.0,156.0,56.0,46.0,18,74.0,2,10,24.0,3,1.18,29.0,27.0,2.0,0.11,-0.13,25.4,20.1,5.3,0.3,0.41,0.0,32.0,60.0,6.0,59.0,11.0,11.0,0.0,0.0,0.0,74.0,5.0,14.0,26.3,€12.00m
Alberto de la Bella,Left-Back,31.0,ESP,Real Sociedad,1.2,2017/2018,https://www.transfermarkt.com/alberto-de-la-bella/profil/spieler/73319,17,17,1528.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.1,1.3,38.0,59.0,101.0,0.0,0.06,0.06,0.0,0.06,0.01,0.07,0.08,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1.0,16.7,0.35,0.06,0.0,0.0,20.0,0.0,0.0,0.0,0.04,-0.2,-0.2,852.0,1072.0,79.5,14170.0,4868.0,450.0,501.0,89.8,312.0,387.0,80.6,77.0,147.0,52.4,1.0,1.1,2.0,-0.1,16.0,56.0,29.0,22.0,59.0,27.0,1.59,22.0,2.0,2.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,25.0,10.0,1.0,16.0,28.0,57.1,12.0,19.0,5.0,14.0,21.0,57.0,54.0,0.0,1246.0,57.0,398.0,547.0,311.0,17.0,1246.0,16.0,9.0,56.3,7.0,43.8,653.0,2634.0,1395.0,38.0,27.0,2.0,20.0,7.0,768.0,101.0,90.0,44.7,17,90.0,16,0,,17,1.06,22.0,22.0,0.0,0.0,-0.33,18.5,22.9,-4.3,-0.25,-0.61,0.0,20.0,17.0,6.0,69.0,21.0,22.0,0.0,0.0,0.0,74.0,25.0,15.0,62.5,€1.20m
Ander Guevara,Central Midfield,20.0,ESP,Real Sociedad,0.25,2017/2018,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,€250k
Andoni Gorosabel,Right-Back,20.0,ESP,Real Sociedad,1.0,2017/2018,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,42.0,50.0,84.0,553.0,107.0,31.0,33.0,93.9,7.0,10.0,70.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,4.0,7.0,1.0,0.0,66.0,0.0,18.0,32.0,16.0,0.0,66.0,0.0,0.0,,0.0,,33.0,140.0,87.0,0.0,1.0,0.0,6.0,0.0,34.0,6.0,38.0,2.2,1,66.0,0,1,10.0,6,1.5,0.0,1.0,-1.0,-1.18,-1.4,0.6,1.3,-0.6,-0.76,-0.86,0.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,€1.00m
Andoni Zubiaurre,Goalkeeper,20.0,ESP,Real Sociedad,0.3,2017/2018,https://www.transfermarkt.com/andoni-zubiaurre/profil/spieler/428948,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,€300k
Aritz Elustondo,Centre-Back,23.0,ESP,Real Sociedad,5.0,2017/2018,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,19,18,1596.0,17.7,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.3,1.3,0.3,1.6,13.0,61.0,12.0,0.17,0.11,0.28,0.17,0.28,0.07,0.02,0.09,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,5.0,45.5,0.62,0.28,0.27,0.6,17.5,0.0,0.0,0.0,0.11,1.7,1.7,870.0,1028.0,84.6,16255.0,5748.0,319.0,357.0,89.4,464.0,514.0,90.3,77.0,133.0,57.9,2.0,0.3,0.5,1.7,7.0,48.0,7.0,3.0,61.0,14.0,0.79,9.0,3.0,0.0,1.0,1.0,0.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,32.0,20.0,20.0,9.0,3.0,19.0,30.0,63.3,11.0,20.0,7.0,13.0,45.0,77.0,84.0,0.0,1248.0,88.0,572.0,607.0,76.0,13.0,1248.0,7.0,3.0,42.9,4.0,57.1,687.0,3572.0,1983.0,13.0,7.0,1.0,17.0,5.0,785.0,12.0,84.0,46.7,18,87.0,15,1,23.0,14,1.63,39.0,24.0,15.0,0.85,1.24,26.7,26.6,0.1,0.0,-0.15,0.0,21.0,11.0,3.0,9.0,45.0,20.0,0.0,0.0,0.0,69.0,41.0,28.0,59.4,€5.00m
Asier Illarramendi,Defensive Midfield,27.0,ESP,Real Sociedad,20.0,2017/2018,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,36,35,3163.0,35.1,7.0,5.0,12.0,7.0,0.0,0.0,10.0,1.0,2.9,2.9,2.3,5.1,71.0,305.0,33.0,0.2,0.14,0.34,0.2,0.34,0.08,0.06,0.15,0.08,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,35.0,11.0,31.4,1.0,0.31,0.2,0.64,23.0,2.0,0.0,0.0,0.08,4.1,4.1,2229.0,2585.0,86.2,39187.0,13317.0,991.0,1071.0,92.5,981.0,1100.0,89.2,213.0,310.0,68.7,5.0,2.3,3.0,2.7,34.0,277.0,29.0,7.0,305.0,105.0,2.99,75.0,14.0,3.0,4.0,6.0,3.0,16.0,0.46,10.0,2.0,2.0,0.0,2.0,0.0,85.0,57.0,35.0,41.0,9.0,37.0,90.0,41.1,53.0,44.0,8.0,36.0,75.0,160.0,35.0,0.0,2896.0,89.0,673.0,1843.0,416.0,19.0,2896.0,39.0,30.0,76.9,9.0,23.1,1877.0,11279.0,5904.0,71.0,64.0,3.0,34.0,24.0,2063.0,33.0,88.0,92.5,35,90.0,33,1,16.0,0,1.28,60.0,55.0,5.0,0.14,-0.56,48.2,47.1,1.1,0.03,-0.67,1.0,34.0,68.0,0.0,49.0,75.0,57.0,0.0,0.0,0.0,285.0,23.0,16.0,59.0,€20.00m
Carlos Martínez,Right-Back,31.0,ESP,Real Sociedad,0.5,2017/2018,https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,3.0,5.0,60.0,60.0,43.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,100.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.1,0,,0,1,3.0,2,3.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-0.85,-0.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,€500k
Carlos Vela,Right Winger,28.0,MEX,Real Sociedad,8.5,2017/2018,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773,13,2,382.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.5,2.2,24.0,28.0,48.0,0.24,0.0,0.24,0.24,0.24,0.4,0.12,0.52,0.4,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,4.0,36.4,2.59,0.94,0.09,0.25,14.1,1.0,0.0,0.0,0.16,-0.7,-0.7,160.0,209.0,76.6,2510.0,919.0,89.0,100.0,89.0,44.0,58.0,75.9,18.0,33.0,54.5,0.0,0.5,0.6,-0.5,9.0,15.0,8.0,0.0,28.0,26.0,6.13,14.0,4.0,2.0,1.0,5.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,5.0,3.0,4.0,6.0,7.0,85.7,1.0,2.0,0.0,2.0,0.0,12.0,1.0,0.0,271.0,0.0,23.0,85.0,167.0,20.0,271.0,22.0,17.0,77.3,5.0,22.7,197.0,1646.0,733.0,24.0,26.0,6.0,16.0,10.0,210.0,48.0,29.0,11.2,2,74.0,1,11,21.0,0,1.46,6.0,8.0,-2.0,-0.47,-0.74,6.8,7.5,-0.7,-0.16,-0.27,0.0,5.0,18.0,1.0,20.0,0.0,7.0,1.0,0.0,0.0,23.0,7.0,3.0,70.0,€8.50m
David Zurutuza,Central Midfield,31.0,ESP,Real Sociedad,3.0,2017/2018,https://www.transfermarkt.com/david-zurutuza/profil/spieler/59375,31,26,2242.0,24.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.2,3.2,38.0,118.0,40.0,0.0,0.08,0.08,0.0,0.08,0.08,0.05,0.13,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,3.0,21.4,0.56,0.12,0.0,0.0,17.6,1.0,0.0,0.0,0.14,-2.0,-2.0,987.0,1165.0,84.7,16088.0,4090.0,512.0,580.0,88.3,374.0,427.0,87.6,80.0,104.0,76.9,2.0,1.2,1.4,0.8,11.0,125.0,11.0,1.0,118.0,46.0,1.85,39.0,0.0,0.0,0.0,5.0,2.0,6.0,0.24,6.0,0.0,0.0,0.0,0.0,0.0,49.0,36.0,22.0,25.0,2.0,20.0,49.0,40.8,29.0,32.0,10.0,22.0,41.0,90.0,24.0,1.0,1376.0,42.0,258.0,910.0,227.0,24.0,1376.0,22.0,14.0,63.6,8.0,36.4,847.0,4301.0,1913.0,38.0,25.0,2.0,28.0,37.0,964.0,40.0,72.0,65.6,26,80.0,15,5,31.0,1,1.35,42.0,39.0,3.0,0.12,-0.19,33.3,33.9,-0.6,-0.03,-0.31,0.0,44.0,47.0,1.0,6.0,41.0,36.0,0.0,0.0,0.0,160.0,30.0,31.0,49.2,€3.00m
Diego Llorente,Centre-Back,23.0,ESP,Real Sociedad,17.5,2017/2018,https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,27,26,2326.0,25.8,3.0,0.0,3.0,3.0,0.0,0.0,9.0,1.0,2.3,2.3,0.0,2.3,26.0,89.0,5.0,0.12,0.0,0.12,0.12,0.12,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,7.0,31.8,0.85,0.27,0.14,0.43,14.3,0.0,0.0,0.0,0.1,0.7,0.7,1360.0,1532.0,88.8,27297.0,8582.0,459.0,498.0,92.2,690.0,733.0,94.1,194.0,268.0,72.4,0.0,0.0,0.2,0.0,0.0,81.0,4.0,0.0,89.0,11.0,0.43,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,16.0,13.0,1.0,18.0,29.0,62.1,11.0,41.0,18.0,23.0,43.0,73.0,96.0,0.0,1788.0,140.0,840.0,913.0,47.0,23.0,1788.0,18.0,16.0,88.9,2.0,11.1,1066.0,6575.0,4100.0,26.0,14.0,1.0,9.0,11.0,1213.0,5.0,86.0,68.0,26,89.0,23,1,25.0,8,1.04,33.0,38.0,-5.0,-0.19,-1.18,32.9,31.6,1.3,0.05,-0.1,1.0,35.0,27.0,0.0,3.0,43.0,22.0,0.0,2.0,0.0,147.0,63.0,51.0,55.3,€17.50m
Gerónimo Rulli,Goalkeeper,25.0,ARG,Real Sociedad,10.0,2017/2018,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,1.73,105.0,61.0,61.0,10.0,5.0,11.0,6.0,23.1,5.0,4.0,1.0,0.0,20.0,26.0,45.0,4.0,2.0,5.0,1.0,38.9,0.33,-5.1,-0.19,143.0,361.0,39.6,959.0,114.0,29.2,31.9,151.0,53.6,43.4,301.0,18.0,6.0,34.0,1.31,15.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,847.0,1115.0,76.0,23365.0,16757.0,113.0,114.0,99.1,446.0,459.0,97.2,284.0,533.0,53.3,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,6.0,33.3,4.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,1177.0,972.0,1172.0,5.0,0.0,0.0,1177.0,0.0,0.0,,0.0,,644.0,2877.0,1810.0,0.0,0.0,0.0,2.0,1.0,681.0,0.0,90.0,68.4,26,90.0,26,0,,4,1.35,50.0,45.0,5.0,0.19,0.03,38.2,36.5,1.7,0.06,-0.06,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,1.0,0.0,100.0,€10.00m
