Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Koke,Central Midfield,28.0,ESP,Atlético de Madrid,60.0,2020/2021,https://www.transfermarkt.com/koke/profil/spieler/74229,37.0,34,3021.0,33.6,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,2.0,2.0,3.1,5.1,39.0,250.0,42.0,0.03,0.06,0.09,0.03,0.09,0.06,0.09,0.15,0.06,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,7.0,41.2,0.51,0.21,0.06,0.14,20.7,0.0,0.0,0.0,0.12,-1.0,-1.0,2178.0,2483.0,87.7,34388.0,10040.0,1120.0,1195.0,93.7,736.0,808.0,91.1,192.0,277.0,69.3,2.0,3.1,4.4,-1.1,38.0,219.0,35.0,3.0,250.0,79.0,2.35,65.0,11.0,1.0,1.0,0.0,1.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,22.0,31.0,11.0,28.0,98.0,28.6,70.0,35.0,6.0,29.0,36.0,100.0,40.0,0.0,2771.0,63.0,486.0,1732.0,571.0,29.0,2771.0,36.0,26.0,72.2,10.0,27.8,1549.0,6350.0,3145.0,39.0,40.0,5.0,41.0,33.0,2060.0,42.0,82.0,88.3,34,87.0,27,3,25.0,0,2.24,59.0,22.0,37.0,1.1,-0.03,47.1,32.7,14.4,0.43,0.13,0.0,45.0,44.0,0.0,52.0,36.0,42.0,0.0,0.0,0.0,222.0,26.0,21.0,55.3,,€60.00m
Lucas Torreira,Defensive Midfield,24.0,URU,Atlético de Madrid,20.0,2020/2021,https://www.transfermarkt.com/lucas-torreira/profil/spieler/318077,19.0,3,518.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,6.0,27.0,4.0,0.17,0.0,0.17,0.17,0.17,0.02,0.09,0.11,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,33.3,0.52,0.17,0.33,1.0,33.1,0.0,0.0,0.0,0.04,0.9,0.9,272.0,312.0,87.2,4093.0,1193.0,153.0,167.0,91.6,84.0,95.0,88.4,19.0,25.0,76.0,0.0,0.5,0.4,-0.5,3.0,18.0,5.0,0.0,27.0,11.0,1.91,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,5.0,3.0,2.0,12.0,20.0,8.0,0.0,372.0,16.0,94.0,230.0,49.0,3.0,372.0,2.0,1.0,50.0,1.0,50.0,186.0,822.0,457.0,6.0,5.0,1.0,4.0,4.0,256.0,4.0,27.0,15.1,3,60.0,1,16,21.0,13,2.37,9.0,4.0,5.0,0.87,-0.28,7.5,7.1,0.4,0.06,-0.41,0.0,10.0,13.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,37.0,4.0,6.0,40.0,,€20.00m
Luis Suárez,Centre-Forward,33.0,URU,Atlético de Madrid,15.0,2020/2021,https://www.transfermarkt.com/luis-suarez/profil/spieler/44352,32.0,30,2508.0,27.9,21.0,3.0,24.0,18.0,3.0,3.0,6.0,0.0,16.2,13.9,3.0,16.8,30.0,46.0,171.0,0.75,0.11,0.86,0.65,0.75,0.58,0.11,0.69,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,101.0,40.0,39.6,3.62,1.44,0.18,0.45,16.0,7.0,3.0,3.0,0.14,4.8,4.1,418.0,588.0,71.1,5622.0,896.0,234.0,308.0,76.0,90.0,130.0,69.2,35.0,47.0,74.5,3.0,3.0,2.0,0.0,27.0,23.0,22.0,1.0,46.0,64.0,2.3,39.0,0.0,3.0,13.0,9.0,0.0,8.0,0.29,4.0,0.0,0.0,1.0,3.0,0.0,11.0,7.0,0.0,4.0,7.0,3.0,12.0,25.0,9.0,7.0,0.0,7.0,5.0,16.0,13.0,0.0,855.0,16.0,44.0,340.0,474.0,173.0,852.0,33.0,13.0,39.4,20.0,60.6,429.0,1733.0,798.0,30.0,15.0,20.0,61.0,27.0,683.0,171.0,78.0,73.3,30,82.0,13,2,27.0,0,2.19,46.0,21.0,25.0,0.9,-0.78,34.3,26.5,7.9,0.28,-0.49,0.0,21.0,40.0,33.0,8.0,5.0,7.0,2.0,0.0,0.0,38.0,26.0,26.0,50.0,,€15.00m
Luis Suárez,Centre-Forward,33.0,URU,Granada CF,10.0,2020/2021,https://www.transfermarkt.com/luis-suarez/profil/spieler/424784,32.0,30,2508.0,27.9,21.0,3.0,24.0,18.0,3.0,3.0,6.0,0.0,16.2,13.9,3.0,16.8,30.0,46.0,171.0,0.75,0.11,0.86,0.65,0.75,0.58,0.11,0.69,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,101.0,40.0,39.6,3.62,1.44,0.18,0.45,16.0,7.0,3.0,3.0,0.14,4.8,4.1,418.0,588.0,71.1,5622.0,896.0,234.0,308.0,76.0,90.0,130.0,69.2,35.0,47.0,74.5,3.0,3.0,2.0,0.0,27.0,23.0,22.0,1.0,46.0,64.0,2.3,39.0,0.0,3.0,13.0,9.0,0.0,8.0,0.29,4.0,0.0,0.0,1.0,3.0,0.0,11.0,7.0,0.0,4.0,7.0,3.0,12.0,25.0,9.0,7.0,0.0,7.0,5.0,16.0,13.0,0.0,855.0,16.0,44.0,340.0,474.0,173.0,852.0,33.0,13.0,39.4,20.0,60.6,429.0,1733.0,798.0,30.0,15.0,20.0,61.0,27.0,683.0,171.0,78.0,73.3,30,82.0,13,2,27.0,0,2.19,46.0,21.0,25.0,0.9,-0.78,34.3,26.5,7.9,0.28,-0.49,0.0,21.0,40.0,33.0,8.0,5.0,7.0,2.0,0.0,0.0,38.0,26.0,26.0,50.0,,€10.00m
Manu Sánchez,Left-Back,19.0,ESP,Atlético de Madrid,8.0,2020/2021,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,1.0,1,49.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,2.0,0.0,1.84,1.84,0.0,1.84,0.0,0.73,0.73,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,24.0,31.0,77.4,343.0,96.0,14.0,15.0,93.3,8.0,10.0,80.0,1.0,2.0,50.0,1.0,0.4,0.1,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,3.0,10.0,15.0,10.0,1.0,35.0,0.0,0.0,,0.0,,19.0,99.0,54.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,49.0,1.4,1,49.0,0,0,,9,3.0,1.0,0.0,1.0,1.84,0.74,0.9,1.4,-0.5,-0.95,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,€8.00m
Manu Sánchez,Left-Back,19.0,ESP,CA Osasuna,8.0,2020/2021,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,1.0,1,49.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,2.0,0.0,1.84,1.84,0.0,1.84,0.0,0.73,0.73,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,24.0,31.0,77.4,343.0,96.0,14.0,15.0,93.3,8.0,10.0,80.0,1.0,2.0,50.0,1.0,0.4,0.1,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,3.0,10.0,15.0,10.0,1.0,35.0,0.0,0.0,,0.0,,19.0,99.0,54.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,49.0,1.4,1,49.0,0,0,,9,3.0,1.0,0.0,1.0,1.84,0.74,0.9,1.4,-0.5,-0.95,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,€8.00m
Marcos Llorente,Right Midfield,25.0,ESP,Atlético de Madrid,80.0,2020/2021,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,37.0,33,2956.0,32.8,12.0,11.0,23.0,12.0,0.0,0.0,6.0,0.0,3.4,3.4,5.6,9.0,90.0,140.0,215.0,0.37,0.33,0.7,0.37,0.7,0.1,0.17,0.28,0.1,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,49.0,22.0,44.9,1.49,0.67,0.24,0.55,18.6,0.0,0.0,0.0,0.07,8.6,8.6,1097.0,1355.0,81.0,16495.0,4008.0,585.0,656.0,89.2,349.0,420.0,83.1,83.0,120.0,69.2,11.0,5.6,5.4,5.4,44.0,80.0,37.0,12.0,140.0,91.0,2.77,71.0,0.0,9.0,4.0,4.0,3.0,18.0,0.55,14.0,0.0,3.0,0.0,0.0,1.0,71.0,42.0,21.0,40.0,10.0,26.0,62.0,41.9,36.0,40.0,3.0,37.0,29.0,100.0,28.0,0.0,1723.0,36.0,285.0,827.0,631.0,107.0,1723.0,66.0,39.0,59.1,27.0,40.9,1016.0,5622.0,2762.0,90.0,47.0,27.0,42.0,51.0,1201.0,215.0,80.0,86.4,33,86.0,26,4,28.0,0,2.3,59.0,24.0,35.0,1.07,-0.29,44.2,32.7,11.5,0.35,-0.48,0.0,58.0,38.0,6.0,61.0,29.0,42.0,0.0,1.0,0.0,182.0,19.0,32.0,37.3,,€80.00m
Mario Hermoso,Centre-Back,25.0,ESP,Atlético de Madrid,35.0,2020/2021,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,31.0,30,2578.0,28.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,0.6,1.6,30.0,172.0,23.0,0.03,0.03,0.07,0.03,0.07,0.04,0.02,0.06,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,4.0,22.2,0.63,0.14,0.06,0.25,20.6,0.0,0.0,0.0,0.06,-0.1,-0.1,1622.0,1939.0,83.7,27204.0,9650.0,806.0,873.0,92.3,640.0,750.0,85.3,137.0,236.0,58.1,1.0,0.6,1.3,0.4,10.0,137.0,18.0,2.0,172.0,35.0,1.22,33.0,1.0,0.0,1.0,0.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,40.0,11.0,4.0,37.0,61.0,60.7,24.0,23.0,10.0,13.0,36.0,91.0,73.0,0.0,2188.0,120.0,677.0,1323.0,198.0,16.0,2188.0,11.0,9.0,81.8,2.0,18.2,1234.0,5841.0,3546.0,30.0,23.0,1.0,24.0,9.0,1510.0,23.0,83.0,75.4,30,85.0,24,1,17.0,4,2.23,42.0,17.0,25.0,0.87,-0.94,36.5,27.7,8.7,0.3,-0.44,0.0,30.0,30.0,3.0,8.0,36.0,31.0,0.0,0.0,1.0,151.0,33.0,38.0,46.5,,€35.00m
Mario Soriano,Attacking Midfield,18.0,ESP,Atlético de Madrid,0.5,2020/2021,https://www.transfermarkt.com/mario-soriano/profil/spieler/568148,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,€500k
Moussa Dembélé,Centre-Forward,24.0,FRA,Atlético de Madrid,20.0,2020/2021,https://www.transfermarkt.com/moussa-dembele/profil/spieler/229004,5.0,0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.94,0.92,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,2.0,33.3,5.4,1.8,0.0,0.0,10.5,0.0,0.0,0.0,0.17,-1.0,-1.0,20.0,32.0,62.5,221.0,15.0,14.0,15.0,93.3,5.0,11.0,45.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,0.0,1.0,21.0,25.0,10.0,46.0,2.0,2.0,100.0,0.0,0.0,28.0,294.0,93.0,4.0,2.0,2.0,6.0,1.0,38.0,12.0,20.0,2.9,0,,0,5,20.0,12,2.0,4.0,1.0,3.0,2.7,1.64,2.6,1.1,1.6,1.41,1.03,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,50.0,,€20.00m
Nehuén Pérez,Centre-Back,20.0,ARG,Atlético de Madrid,4.0,2020/2021,https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,€4.00m
Nehuén Pérez,Centre-Back,20.0,ARG,Granada CF,4.0,2020/2021,https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,€4.00m
Renan Lodi,Left-Back,22.0,BRA,Atlético de Madrid,25.0,2020/2021,https://www.transfermarkt.com/renan-lodi/profil/spieler/476352,23.0,11,1129.0,12.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.8,2.6,44.0,36.0,126.0,0.08,0.16,0.24,0.08,0.24,0.06,0.14,0.21,0.06,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,3.0,27.3,0.88,0.24,0.09,0.33,18.6,0.0,0.0,0.0,0.07,0.2,0.2,577.0,749.0,77.0,9262.0,2640.0,321.0,362.0,88.7,200.0,263.0,76.0,43.0,77.0,55.8,2.0,1.8,1.5,0.2,12.0,17.0,19.0,7.0,36.0,28.0,2.23,17.0,5.0,2.0,1.0,2.0,1.0,5.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,13.0,12.0,5.0,17.0,26.0,65.4,9.0,15.0,0.0,15.0,16.0,46.0,18.0,0.0,894.0,30.0,215.0,368.0,317.0,33.0,894.0,29.0,22.0,75.9,7.0,24.1,498.0,2447.0,1334.0,44.0,26.0,8.0,21.0,9.0,558.0,126.0,49.0,33.0,11,79.0,7,12,22.0,12,2.04,26.0,11.0,15.0,1.2,0.14,23.2,12.0,11.1,0.89,0.71,0.0,19.0,27.0,2.0,67.0,16.0,17.0,0.0,0.0,0.0,73.0,10.0,16.0,38.5,,€25.00m
Ricard Sánchez,Right-Back,20.0,ESP,Atlético de Madrid,1.5,2020/2021,https://www.transfermarkt.com/ricard-sanchez/profil/spieler/388545,1.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,17.3,0.0,0.0,0.0,0.04,0.0,0.0,14.0,19.0,73.7,255.0,111.0,5.0,5.0,100.0,7.0,10.0,70.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,26.0,0.0,4.0,9.0,13.0,1.0,26.0,0.0,0.0,,0.0,,15.0,54.0,18.0,1.0,0.0,1.0,1.0,2.0,16.0,4.0,30.0,0.9,0,,0,1,30.0,11,0.0,0.0,1.0,-1.0,-3.0,-4.14,0.5,0.1,0.4,1.18,0.77,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,€1.50m
Saúl Ñíguez,Central Midfield,25.0,ESP,Atlético de Madrid,40.0,2020/2021,https://www.transfermarkt.com/saul-niguez/profil/spieler/148928,33.0,22,2033.0,22.6,2.0,1.0,3.0,2.0,0.0,1.0,10.0,0.0,2.8,1.9,1.7,3.7,19.0,82.0,93.0,0.09,0.04,0.13,0.09,0.13,0.12,0.08,0.2,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,12.0,37.5,1.42,0.53,0.06,0.17,17.0,0.0,0.0,1.0,0.06,-0.8,0.1,976.0,1180.0,82.7,13205.0,3413.0,575.0,655.0,87.8,292.0,357.0,81.8,42.0,64.0,65.6,1.0,1.7,1.4,-0.7,23.0,62.0,20.0,2.0,82.0,37.0,1.64,32.0,1.0,1.0,2.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,57.0,34.0,27.0,23.0,7.0,30.0,59.0,50.8,29.0,35.0,2.0,33.0,19.0,76.0,43.0,0.0,1433.0,44.0,276.0,793.0,371.0,56.0,1433.0,20.0,16.0,80.0,4.0,20.0,675.0,2770.0,1177.0,19.0,19.0,4.0,34.0,13.0,982.0,93.0,62.0,59.4,22,79.0,12,11,27.0,1,2.24,39.0,15.0,24.0,1.06,-0.11,31.1,24.6,6.5,0.29,-0.31,0.0,44.0,15.0,7.0,25.0,19.0,34.0,0.0,1.0,0.0,109.0,61.0,68.0,47.3,,€40.00m
Sergio Camello,Centre-Forward,19.0,ESP,Atlético de Madrid,2.3,2020/2021,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,€2.30m
Thomas Lemar,Attacking Midfield,24.0,FRA,Atlético de Madrid,25.0,2020/2021,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,27.0,19,1366.0,15.2,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,2.0,3.6,37.0,78.0,102.0,0.07,0.2,0.26,0.07,0.26,0.1,0.13,0.24,0.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,10.0,43.5,1.52,0.66,0.04,0.1,21.9,2.0,0.0,0.0,0.07,-0.6,-0.6,643.0,806.0,79.8,9978.0,2573.0,335.0,372.0,90.1,200.0,249.0,80.3,63.0,98.0,64.3,3.0,2.0,2.4,1.0,21.0,51.0,17.0,3.0,78.0,45.0,2.96,26.0,13.0,3.0,0.0,3.0,0.0,8.0,0.53,5.0,2.0,0.0,0.0,1.0,0.0,30.0,17.0,9.0,17.0,4.0,11.0,24.0,45.8,13.0,22.0,1.0,21.0,11.0,41.0,10.0,0.0,962.0,15.0,120.0,461.0,395.0,28.0,962.0,49.0,42.0,85.7,7.0,14.3,620.0,3372.0,1641.0,37.0,37.0,6.0,25.0,21.0,704.0,102.0,51.0,39.9,19,62.0,1,8,23.0,2,2.33,28.0,11.0,17.0,1.12,0.02,20.1,13.1,6.9,0.46,0.07,0.0,15.0,23.0,0.0,70.0,11.0,17.0,1.0,0.0,0.0,73.0,7.0,10.0,41.2,,€25.00m
Thomas Partey,Defensive Midfield,27.0,GHA,Atlético de Madrid,40.0,2020/2021,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,3.0,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,2.25,0.0,0.0,,33.4,0.0,0.0,0.0,0.02,-0.1,-0.1,197.0,223.0,88.3,3611.0,1073.0,80.0,89.0,89.9,81.0,89.0,91.0,26.0,35.0,74.3,0.0,0.0,0.2,0.0,0.0,27.0,4.0,1.0,26.0,6.0,2.7,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0,5.0,8.0,62.5,3.0,4.0,1.0,3.0,2.0,9.0,1.0,0.0,244.0,2.0,27.0,178.0,40.0,0.0,244.0,8.0,7.0,87.5,1.0,12.5,157.0,668.0,375.0,4.0,4.0,0.0,0.0,1.0,197.0,3.0,67.0,5.8,2,90.0,2,1,20.0,0,1.67,3.0,1.0,2.0,0.9,-0.22,3.2,2.1,1.1,0.5,0.09,0.0,5.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,17.0,2.0,2.0,50.0,,€40.00m
Toni Moya,Central Midfield,22.0,ESP,Atlético de Madrid,0.4,2020/2021,https://www.transfermarkt.com/toni-moya/profil/spieler/295065,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,€400k
Victor Mollejo,Left Winger,19.0,ESP,Atlético de Madrid,3.0,2020/2021,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,€3.00m
