Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Ricard Artero,Attacking Midfield,19.0,ESP,Girona FC,0.0,2022/2023,https://www.transfermarkt.com/ricard-artero/profil/spieler/906025,,0,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,25.0,2.71,0.68,0.0,0.0,11.8,0.0,0.0,0.0,0.13,-0.5,-0.5,37.0,47.0,78.7,431.0,85.0,28.0,32.0,87.5,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,0.0,68.0,2.0,14.0,36.0,20.0,6.0,68.0,4.0,3.0,75.0,0.0,0.0,45.0,217.0,106.0,4.0,4.0,0.0,4.0,3.0,54.0,9.0,19.0,3.9,0,,0,7,19.0,19,2.0,2.0,2.0,0.0,0.0,-0.08,2.6,3.0,-0.5,-0.31,-0.21,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0,7.0,-
Rodrigo Riquelme,Left Winger,22.0,ESP,Girona FC,12.0,2022/2023,https://www.transfermarkt.com/rodrigo-riquelme/profil/spieler/461617,,25,2179.0,24.2,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,3.7,7.7,116.0,85.0,171.0,0.17,0.17,0.33,0.17,0.33,0.17,0.15,0.32,0.17,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,56.0,22.0,39.3,2.31,0.91,0.07,0.18,20.0,2.0,0.0,0.0,0.07,0.0,0.0,497.0,715.0,69.5,7275.0,2261.0,286.0,350.0,81.7,162.0,230.0,70.4,26.0,69.0,37.7,4.0,3.7,3.8,0.3,33.0,42.0,28.0,7.0,85.0,69.0,2.85,46.0,6.0,10.0,4.0,3.0,0.0,9.0,0.37,3.0,3.0,0.0,2.0,1.0,0.0,20.0,8.0,8.0,8.0,4.0,9.0,35.0,25.7,26.0,16.0,0.0,16.0,11.0,31.0,5.0,0.0,1021.0,14.0,136.0,379.0,528.0,89.0,1021.0,143.0,57.0,39.9,71.0,49.7,717.0,6218.0,3354.0,116.0,97.0,42.0,62.0,30.0,764.0,171.0,64.0,63.7,25,77.0,6,9,28.0,1,1.32,37.0,41.0,-4.0,-0.17,-0.67,31.1,39.3,-8.3,-0.34,-0.63,0.0,27.0,36.0,5.0,78.0,11.0,8.0,0.0,1.0,0.0,111.0,9.0,13.0,40.9,34.0,€12.00m
Santiago Bueno,Centre-Back,23.0,URU,Girona FC,8.0,2022/2023,https://www.transfermarkt.com/santiago-bueno/profil/spieler/438001,,34,3010.0,33.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.3,1.3,1.0,2.3,30.0,148.0,4.0,0.0,0.03,0.03,0.0,0.03,0.04,0.03,0.07,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,3.0,23.1,0.39,0.09,0.0,0.0,12.2,0.0,0.0,0.0,0.1,-1.3,-1.3,1576.0,1823.0,86.5,31141.0,10648.0,509.0,557.0,91.4,875.0,940.0,93.1,173.0,279.0,62.0,1.0,1.0,0.7,0.0,9.0,148.0,5.0,1.0,148.0,24.0,0.72,18.0,0.0,1.0,3.0,2.0,0.0,4.0,0.12,3.0,0.0,0.0,0.0,1.0,0.0,63.0,38.0,43.0,19.0,1.0,24.0,36.0,66.7,12.0,34.0,22.0,12.0,31.0,94.0,105.0,2.0,2098.0,194.0,1016.0,1038.0,54.0,17.0,2098.0,4.0,2.0,50.0,0.0,0.0,1305.0,7395.0,4721.0,30.0,13.0,0.0,6.0,1.0,1447.0,4.0,89.0,88.0,34,89.0,32,0,,0,1.44,55.0,48.0,7.0,0.21,1.09,45.5,45.9,-0.3,-0.01,0.85,1.0,37.0,34.0,2.0,4.0,31.0,38.0,2.0,1.0,0.0,144.0,74.0,41.0,64.3,34.0,€8.00m
Toni Fuidias,Goalkeeper,21.0,ESP,Girona FC,0.3,2022/2023,https://www.transfermarkt.com/toni-fuidias/profil/spieler/623526,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€300k
Toni Villa,Left Winger,27.0,ESP,Girona FC,2.5,2022/2023,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,,12,895.0,9.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.6,2.6,37.0,38.0,91.0,0.1,0.3,0.4,0.1,0.4,0.11,0.16,0.26,0.11,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,3.0,17.6,1.71,0.3,0.06,0.33,22.4,0.0,0.0,0.0,0.06,0.0,0.0,257.0,335.0,76.7,3626.0,1168.0,153.0,172.0,89.0,80.0,105.0,76.2,11.0,23.0,47.8,3.0,1.6,1.3,1.4,14.0,21.0,8.0,5.0,38.0,39.0,3.92,27.0,3.0,3.0,0.0,6.0,0.0,7.0,0.7,6.0,1.0,0.0,0.0,0.0,0.0,25.0,18.0,9.0,11.0,5.0,10.0,23.0,43.5,13.0,8.0,0.0,8.0,8.0,33.0,3.0,0.0,486.0,3.0,60.0,167.0,271.0,44.0,486.0,71.0,24.0,33.8,43.0,60.6,323.0,2281.0,1208.0,37.0,28.0,20.0,20.0,22.0,347.0,91.0,37.0,26.2,12,56.0,0,12,18.0,2,1.33,16.0,10.0,6.0,0.6,0.71,17.0,10.6,6.4,0.64,1.02,0.0,12.0,18.0,7.0,27.0,8.0,18.0,0.0,0.0,0.0,52.0,1.0,5.0,16.7,24.0,€2.50m
Toni Villa,Left Winger,27.0,ESP,Real Valladolid CF,2.5,2022/2023,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,,12,895.0,9.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.6,2.6,37.0,38.0,91.0,0.1,0.3,0.4,0.1,0.4,0.11,0.16,0.26,0.11,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,3.0,17.6,1.71,0.3,0.06,0.33,22.4,0.0,0.0,0.0,0.06,0.0,0.0,257.0,335.0,76.7,3626.0,1168.0,153.0,172.0,89.0,80.0,105.0,76.2,11.0,23.0,47.8,3.0,1.6,1.3,1.4,14.0,21.0,8.0,5.0,38.0,39.0,3.92,27.0,3.0,3.0,0.0,6.0,0.0,7.0,0.7,6.0,1.0,0.0,0.0,0.0,0.0,25.0,18.0,9.0,11.0,5.0,10.0,23.0,43.5,13.0,8.0,0.0,8.0,8.0,33.0,3.0,0.0,486.0,3.0,60.0,167.0,271.0,44.0,486.0,71.0,24.0,33.8,43.0,60.6,323.0,2281.0,1208.0,37.0,28.0,20.0,20.0,22.0,347.0,91.0,37.0,26.2,12,56.0,0,12,18.0,2,1.33,16.0,10.0,6.0,0.6,0.71,17.0,10.6,6.4,0.64,1.02,0.0,12.0,18.0,7.0,27.0,8.0,18.0,0.0,0.0,0.0,52.0,1.0,5.0,16.7,24.0,€2.50m
Valery Fernández,Right Winger,22.0,ESP,Girona FC,1.5,2022/2023,https://www.transfermarkt.com/valery-fernandez/profil/spieler/331496,,7,967.0,10.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.2,1.9,18.0,20.0,84.0,0.0,0.19,0.19,0.0,0.19,0.07,0.11,0.18,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,0.0,0.65,0.0,0.0,,16.6,0.0,0.0,0.0,0.11,-0.7,-0.7,295.0,356.0,82.9,4143.0,830.0,187.0,206.0,90.8,75.0,95.0,78.9,20.0,24.0,83.3,2.0,1.2,0.7,0.8,18.0,12.0,8.0,2.0,20.0,29.0,2.7,24.0,1.0,1.0,0.0,3.0,0.0,4.0,0.37,3.0,0.0,0.0,0.0,1.0,0.0,12.0,6.0,4.0,6.0,2.0,5.0,9.0,55.6,4.0,8.0,1.0,7.0,10.0,22.0,9.0,1.0,461.0,20.0,86.0,179.0,199.0,28.0,461.0,27.0,13.0,48.1,10.0,37.0,274.0,1617.0,637.0,18.0,7.0,9.0,18.0,10.0,305.0,84.0,39.0,28.3,7,75.0,1,18,24.0,9,1.24,14.0,14.0,0.0,0.0,-0.11,14.8,18.1,-3.2,-0.3,-0.26,0.0,6.0,16.0,4.0,23.0,10.0,6.0,1.0,1.0,0.0,49.0,10.0,5.0,66.7,25.0,€1.50m
Yan Couto,Right-Back,20.0,BRA,Girona FC,4.0,2022/2023,https://www.transfermarkt.com/yan-couto/profil/spieler/627228,,12,1158.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,2.5,3.0,56.0,55.0,89.0,0.08,0.16,0.23,0.08,0.23,0.04,0.19,0.23,0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,12.5,0.62,0.08,0.13,1.0,20.2,0.0,0.0,0.0,0.07,0.5,0.5,444.0,598.0,74.2,7221.0,2170.0,229.0,262.0,87.4,158.0,212.0,74.5,39.0,73.0,53.4,2.0,2.5,2.1,-0.5,19.0,33.0,20.0,11.0,55.0,45.0,3.5,35.0,2.0,4.0,1.0,2.0,1.0,4.0,0.31,3.0,1.0,0.0,0.0,0.0,0.0,25.0,18.0,11.0,11.0,3.0,12.0,20.0,60.0,8.0,7.0,2.0,5.0,5.0,30.0,10.0,0.0,734.0,20.0,184.0,295.0,266.0,20.0,734.0,60.0,28.0,46.7,27.0,45.0,447.0,3355.0,1826.0,56.0,31.0,12.0,26.0,13.0,482.0,89.0,46.0,33.9,12,77.0,5,13,18.0,4,1.12,20.0,15.0,5.0,0.39,0.47,15.5,16.7,-1.2,-0.09,0.03,0.0,12.0,15.0,2.0,63.0,5.0,18.0,0.0,0.0,0.0,78.0,1.0,7.0,12.5,25.0,€4.00m
Yangel Herrera,Central Midfield,24.0,VEN,Girona FC,5.0,2022/2023,https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293,,12,963.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,1.0,3.3,18.0,46.0,56.0,0.19,0.19,0.37,0.19,0.37,0.22,0.1,0.31,0.21,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.0,8.0,33.3,2.24,0.75,0.08,0.25,17.9,0.0,0.0,0.0,0.09,-0.3,-0.3,332.0,418.0,79.4,4970.0,1262.0,186.0,206.0,90.3,109.0,134.0,81.3,24.0,44.0,54.5,2.0,1.0,1.0,1.0,11.0,31.0,10.0,2.0,46.0,21.0,1.96,17.0,0.0,0.0,1.0,1.0,2.0,3.0,0.28,2.0,0.0,0.0,0.0,0.0,1.0,26.0,9.0,9.0,14.0,3.0,6.0,15.0,40.0,9.0,14.0,1.0,13.0,4.0,30.0,12.0,0.0,556.0,17.0,82.0,301.0,180.0,32.0,556.0,23.0,12.0,52.2,8.0,34.8,346.0,1611.0,686.0,18.0,14.0,3.0,25.0,22.0,417.0,56.0,48.0,28.2,12,63.0,2,8,27.0,1,1.0,12.0,19.0,-7.0,-0.65,-1.02,11.9,17.6,-5.7,-0.53,-0.58,0.0,34.0,22.0,2.0,19.0,4.0,9.0,0.0,0.0,0.0,45.0,18.0,31.0,36.7,20.0,€5.00m
Álex Sala,Central Midfield,21.0,ESP,Girona FC,0.2,2022/2023,https://www.transfermarkt.com/alex-sala/profil/spieler/582664,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€200k
Abdul Mumin,Centre-Back,24.0,GHA,Rayo Vallecano,1.5,2022/2023,https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,,9,922.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1.0,16.7,0.59,0.1,0.0,0.0,11.3,0.0,0.0,0.0,0.07,-0.4,-0.4,299.0,390.0,76.7,6424.0,1975.0,73.0,82.0,89.0,180.0,202.0,89.1,45.0,99.0,45.5,0.0,0.0,0.1,0.0,1.0,18.0,1.0,1.0,19.0,6.0,0.59,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,5.0,6.0,0.0,3.0,7.0,42.9,4.0,13.0,5.0,8.0,9.0,20.0,36.0,2.0,493.0,59.0,248.0,231.0,19.0,8.0,493.0,9.0,5.0,55.6,4.0,44.4,268.0,1328.0,646.0,5.0,6.0,0.0,4.0,5.0,270.0,1.0,58.0,27.0,9,90.0,9,7,16.0,18,1.25,13.0,17.0,-4.0,-0.39,-0.25,11.1,13.5,-2.3,-0.23,-0.08,0.0,7.0,8.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,54.0,13.0,18.0,41.9,16.0,€1.50m
Andrés Martín,Right Winger,23.0,ESP,Rayo Vallecano,1.0,2022/2023,https://www.transfermarkt.com/andres-martin/profil/spieler/531277,,3,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.21,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2.0,50.0,1.76,0.88,0.0,0.0,13.7,0.0,0.0,0.0,0.12,-0.5,-0.5,39.0,77.0,50.6,623.0,173.0,21.0,33.0,63.6,12.0,19.0,63.2,4.0,14.0,28.6,0.0,0.5,0.2,-0.5,1.0,1.0,3.0,2.0,4.0,6.0,2.61,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,1.0,5.0,2.0,0.0,102.0,3.0,22.0,32.0,48.0,5.0,102.0,6.0,3.0,50.0,2.0,33.3,53.0,188.0,95.0,3.0,3.0,1.0,7.0,2.0,62.0,22.0,23.0,6.0,3,56.0,0,6,6.0,15,0.67,2.0,1.0,1.0,0.44,0.69,2.2,2.4,-0.3,-0.12,0.05,0.0,5.0,3.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,71.4,9.0,€1.00m
Bebé,Left Winger,32.0,CPV,Rayo Vallecano,0.8,2022/2023,https://www.transfermarkt.com/bebe/profil/spieler/153427,,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,6.0,0.0,0.0,,32.7,0.0,0.0,0.0,0.02,-0.1,-0.1,21.0,38.0,55.3,411.0,101.0,8.0,9.0,88.9,9.0,17.0,52.9,4.0,7.0,57.1,0.0,0.1,0.1,-0.1,2.0,2.0,1.0,1.0,1.0,4.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,19.0,36.0,0.0,52.0,8.0,3.0,37.5,4.0,50.0,37.0,344.0,154.0,5.0,8.0,0.0,6.0,3.0,34.0,10.0,15.0,1.8,0,,0,4,15.0,13,0.25,1.0,1.0,0.0,0.0,0.21,1.0,0.1,1.0,1.45,1.65,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,€800k
Diego López,Right Winger,40.0,ESP,Valencia CF,1.5,2022/2023,https://www.transfermarkt.com/diego-lopez/profil/spieler/617081,2.0,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,5.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1,4.0,0.0,0.0,2.0,0.0,1.7,0.33,-2.3,-2.19,2.0,8.0,25.0,21.0,5.0,28.6,30.3,8.0,25.0,35.3,12.0,0.0,0.0,2.0,1.88,17.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,22.0,29.0,75.9,462.0,309.0,7.0,8.0,87.5,11.0,11.0,100.0,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,23.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.0,,14.0,92.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0,2.8,1,90.0,1,1,6.0,30,0.0,1.0,4.0,-3.0,-2.81,-2.68,0.9,1.8,-0.9,-0.82,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,2.0,€1.50m
Diego López,Goalkeeper,40.0,ESP,Rayo Vallecano,0.3,2022/2023,https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,2.0,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,5.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1,4.0,0.0,0.0,2.0,0.0,1.7,0.33,-2.3,-2.19,2.0,8.0,25.0,21.0,5.0,28.6,30.3,8.0,25.0,35.3,12.0,0.0,0.0,2.0,1.88,17.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,22.0,29.0,75.9,462.0,309.0,7.0,8.0,87.5,11.0,11.0,100.0,4.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,23.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.0,,14.0,92.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0,2.8,1,90.0,1,1,6.0,30,0.0,1.0,4.0,-3.0,-2.81,-2.68,0.9,1.8,-0.9,-0.82,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,2.0,€300k
Diego Méndez,Central Midfield,18.0,ESP,Rayo Vallecano,0.0,2022/2023,https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,50.0,13.0,2.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,,0,1,1.0,5,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,-
Esteban Saveljich,Centre-Back,31.0,MNE,Rayo Vallecano,0.5,2022/2023,https://www.transfermarkt.com/esteban-saveljich/profil/spieler/240360,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0,1,1.0,28,1.5,0.0,4.0,-4.0,-360.0,-359.89,0.0,0.2,-0.2,-13.8,-13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,€500k
