player,position,age,market_value,club,nationality,player_url,mv_millions,season
Jefferson Montero,Left Winger,28,€1.50m,Getafe CF,['Ecuador'],https://www.transfermarkt.com/jefferson-montero/profil/spieler/77932,1.5,2017/18
Amath Ndiaye,Right Winger,21,€5.00m,Getafe CF,"['Senegal', 'Spain']",https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,5.0,2017/18
Francisco Portillo,Right Winger,28,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803,2.0,2017/18
Álvaro Jiménez,Right Winger,23,€900k,Getafe CF,['Spain'],https://www.transfermarkt.com/alvaro-jimenez/profil/spieler/282406,0.9,2017/18
Carlos Calderón,Right Winger,23,-,Getafe CF,['Spain'],https://www.transfermarkt.com/carlos-calderon/profil/spieler/324475,0.0,2017/18
Loïc Rémy,Centre-Forward,31,€6.00m,Getafe CF,"['France', 'Martinique']",https://www.transfermarkt.com/loic-remy/profil/spieler/45121,6.0,2017/18
Ángel Rodríguez,Centre-Forward,31,€4.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,4.0,2017/18
Chuli,Centre-Forward,27,€500k,Getafe CF,['Spain'],https://www.transfermarkt.com/chuli/profil/spieler/129515,0.5,2017/18
Jorge Molina,Centre-Forward,36,€500k,Getafe CF,['Spain'],https://www.transfermarkt.com/jorge-molina/profil/spieler/57825,0.5,2017/18
Hugo Duro,Centre-Forward,18,-,Getafe CF,['Spain'],https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,0.0,2017/18
Oier Olazábal,Goalkeeper,28,€1.50m,Levante UD,['Spain'],https://www.transfermarkt.com/oier-olazabal/profil/spieler/8176,1.5,2017/18
Raúl Fernández,Goalkeeper,30,€1.00m,Levante UD,['Spain'],https://www.transfermarkt.com/raul-fernandez/profil/spieler/54217,1.0,2017/18
Mitchell Langerak,Goalkeeper,29,€1.00m,Levante UD,['Australia'],https://www.transfermarkt.com/mitchell-langerak/profil/spieler/49347,1.0,2017/18
Iván Villar,Goalkeeper,20,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/ivan-villar/profil/spieler/297194,0.3,2017/18
Koke Vegas,Goalkeeper,22,€100k,Levante UD,['Spain'],https://www.transfermarkt.com/koke-vegas/profil/spieler/299715,0.1,2017/18
Róber Pier,Centre-Back,23,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/rober-pier/profil/spieler/387129,2.0,2017/18
Chema Rodríguez,Centre-Back,26,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/chema-rodriguez/profil/spieler/248330,2.0,2017/18
Sergio Postigo,Centre-Back,29,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/sergio-postigo/profil/spieler/158791,2.0,2017/18
Erick Cabaco,Centre-Back,23,€1.50m,Levante UD,"['Uruguay', 'Italy']",https://www.transfermarkt.com/erick-cabaco/profil/spieler/302991,1.5,2017/18
Antonio Luna,Left-Back,27,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/antonio-luna/profil/spieler/126516,2.0,2017/18
Toño García,Left-Back,28,€1.50m,Levante UD,['Spain'],https://www.transfermarkt.com/tono-garcia/profil/spieler/125931,1.5,2017/18
Aly Abeid,Left-Back,20,€100k,Levante UD,['Mauritania'],https://www.transfermarkt.com/aly-abeid/profil/spieler/393436,0.1,2017/18
Coke,Right-Back,31,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/coke/profil/spieler/71905,2.0,2017/18
Iván López,Right-Back,24,€600k,Levante UD,['Spain'],https://www.transfermarkt.com/ivan-lopez/profil/spieler/203778,0.6,2017/18
Shaq Moore,Right-Back,21,€500k,Levante UD,"['United States', 'Trinidad and Tobago']",https://www.transfermarkt.com/shaq-moore/profil/spieler/336168,0.5,2017/18
Pedro López,Right-Back,34,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/pedro-lopez/profil/spieler/25412,0.3,2017/18
Jefferson Lerma,Defensive Midfield,23,€2.00m,Levante UD,['Colombia'],https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980,2.0,2017/18
Cheick Doukouré,Defensive Midfield,25,€1.50m,Levante UD,"[""Cote d'Ivoire"", 'France']",https://www.transfermarkt.com/cheick-doukoure/profil/spieler/129679,1.5,2017/18
Saša Lukić,Defensive Midfield,21,€1.50m,Levante UD,['Serbia'],https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056,1.5,2017/18
Moctar El Hacen,Defensive Midfield,20,€150k,Levante UD,['Mauritania'],https://www.transfermarkt.com/moctar-el-hacen/profil/spieler/321629,0.15,2017/18
José Campaña,Central Midfield,25,€5.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-campana/profil/spieler/120095,5.0,2017/18
Verza,Central Midfield,31,€600k,Levante UD,['Spain'],https://www.transfermarkt.com/verza/profil/spieler/26199,0.6,2017/18
Youssouf Yalike,Central Midfield,19,-,Levante UD,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/youssouf-yalike/profil/spieler/553874,0.0,2017/18
Enis Bardhi,Attacking Midfield,22,€6.00m,Levante UD,['North Macedonia'],https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014,6.0,2017/18
Ivi López,Attacking Midfield,24,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,2.0,2017/18
Rubén Rochina,Right Winger,27,€1.50m,Levante UD,['Spain'],https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548,1.5,2017/18
Jason,Right Winger,23,€1.20m,Levante UD,['Spain'],https://www.transfermarkt.com/jason/profil/spieler/263860,1.2,2017/18
Samu García,Right Winger,27,€1.00m,Levante UD,['Spain'],https://www.transfermarkt.com/samu-garcia/profil/spieler/208890,1.0,2017/18
Fahad Al-Muwallad,Right Winger,23,€1.00m,Levante UD,['Saudi Arabia'],https://www.transfermarkt.com/fahad-al-muwallad/profil/spieler/193153,1.0,2017/18
Enes Ünal,Centre-Forward,21,€8.00m,Levante UD,['Türkiye'],https://www.transfermarkt.com/enes-unal/profil/spieler/251106,8.0,2017/18
José Luis Morales,Centre-Forward,30,€5.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,5.0,2017/18
Roger Martí,Centre-Forward,27,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/roger-marti/profil/spieler/212391,2.0,2017/18
Emmanuel Boateng,Centre-Forward,22,€2.00m,Levante UD,['Ghana'],https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/332612,2.0,2017/18
Armando Sadiku,Centre-Forward,27,€800k,Levante UD,"['Albania', 'Bulgaria']",https://www.transfermarkt.com/armando-sadiku/profil/spieler/140082,0.8,2017/18
Giampaolo Pazzini,Centre-Forward,33,€800k,Levante UD,['Italy'],https://www.transfermarkt.com/giampaolo-pazzini/profil/spieler/19447,0.8,2017/18
Álex Alegría,Centre-Forward,25,€800k,Levante UD,['Spain'],https://www.transfermarkt.com/alex-alegria/profil/spieler/178187,0.8,2017/18
Nano Mesa,Centre-Forward,23,€600k,Levante UD,['Spain'],https://www.transfermarkt.com/nano-mesa/profil/spieler/305956,0.6,2017/18
Marko Dmitrovic,Goalkeeper,26,€4.00m,SD Eibar,['Serbia'],https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,4.0,2017/18
Yoel Rodríguez,Goalkeeper,29,€1.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115,1.5,2017/18
Asier Riesgo,Goalkeeper,34,€400k,SD Eibar,['Spain'],https://www.transfermarkt.com/asier-riesgo/profil/spieler/23338,0.4,2017/18
Markel Areitio,Goalkeeper,21,€200k,SD Eibar,['Spain'],https://www.transfermarkt.com/markel-areitio/profil/spieler/288371,0.2,2017/18
Vukasin Jovanovic,Centre-Back,22,€3.00m,SD Eibar,['Serbia'],https://www.transfermarkt.com/vukasin-jovanovic/profil/spieler/264140,3.0,2017/18
Paulo Oliveira,Centre-Back,26,€3.00m,SD Eibar,['Portugal'],https://www.transfermarkt.com/paulo-oliveira/profil/spieler/139336,3.0,2017/18
Anaitz Arbilla,Centre-Back,31,€2.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/anaitz-arbilla/profil/spieler/71548,2.0,2017/18
Alejandro Gálvez,Centre-Back,29,€1.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/alejandro-galvez/profil/spieler/128488,1.5,2017/18
David Lombán,Centre-Back,31,€1.20m,SD Eibar,['Spain'],https://www.transfermarkt.com/david-lomban/profil/spieler/63723,1.2,2017/18
Iván Ramis,Centre-Back,33,€500k,SD Eibar,['Spain'],https://www.transfermarkt.com/ivan-ramis/profil/spieler/26066,0.5,2017/18
Julen López,Centre-Back,22,€300k,SD Eibar,['Spain'],https://www.transfermarkt.com/julen-lopez/profil/spieler/354359,0.3,2017/18
Cote,Left-Back,28,€2.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/cote/profil/spieler/87469,2.5,2017/18
David Juncà,Left-Back,24,€1.50m,SD Eibar,['Spain'],https://www.transfermarkt.com/david-junca/profil/spieler/164055,1.5,2017/18
Ander Capa,Right-Back,26,€3.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/ander-capa/profil/spieler/197545,3.0,2017/18
Rubén Peña,Right-Back,26,€2.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,2.0,2017/18
Pape Diop,Defensive Midfield,32,€1.00m,SD Eibar,"['Senegal', 'France']",https://www.transfermarkt.com/pape-diop/profil/spieler/39907,1.0,2017/18
Dani García,Central Midfield,28,€4.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,4.0,2017/18
Joan Jordán,Central Midfield,23,€4.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,4.0,2017/18
Gonzalo Escalante,Central Midfield,25,€2.50m,SD Eibar,"['Argentina', 'Italy']",https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,2.5,2017/18
Fran Rico,Central Midfield,30,€800k,SD Eibar,['Spain'],https://www.transfermarkt.com/fran-rico/profil/spieler/63689,0.8,2017/18
Christian Rivera,Central Midfield,20,€700k,SD Eibar,['Spain'],https://www.transfermarkt.com/christian-rivera/profil/spieler/374077,0.7,2017/18
Imanol Sarriegi,Central Midfield,23,€300k,SD Eibar,['Spain'],https://www.transfermarkt.com/imanol-sarriegi/profil/spieler/289287,0.3,2017/18
Julen Azkue,Central Midfield,22,€250k,SD Eibar,['Spain'],https://www.transfermarkt.com/julen-azkue/profil/spieler/510990,0.25,2017/18
Takashi Inui,Left Winger,30,€5.00m,SD Eibar,['Japan'],https://www.transfermarkt.com/takashi-inui/profil/spieler/98249,5.0,2017/18
Bebé,Left Winger,27,€1.00m,SD Eibar,"['Cape Verde', 'Portugal']",https://www.transfermarkt.com/bebe/profil/spieler/153427,1.0,2017/18
Xesc Regis,Left Winger,21,€250k,SD Eibar,['Spain'],https://www.transfermarkt.com/xesc-regis/profil/spieler/391332,0.25,2017/18
Ángel López,Left Winger,21,€150k,SD Eibar,['Spain'],https://www.transfermarkt.com/angel-lopez/profil/spieler/457107,0.15,2017/18
Fabián Orellana,Right Winger,32,€2.00m,SD Eibar,"['Chile', 'Spain']",https://www.transfermarkt.com/fabian-orellana/profil/spieler/60890,2.0,2017/18
Iván Alejo,Right Winger,23,€2.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,2.0,2017/18
Pedro León,Right Winger,31,€2.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/pedro-leon/profil/spieler/51587,2.0,2017/18
Sergi Enrich,Centre-Forward,28,€3.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/sergi-enrich/profil/spieler/81988,3.0,2017/18
Kike García,Centre-Forward,28,€3.00m,SD Eibar,['Spain'],https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,3.0,2017/18
Charles,Centre-Forward,34,€1.50m,SD Eibar,"['Brazil', 'Portugal']",https://www.transfermarkt.com/charles/profil/spieler/154059,1.5,2017/18
Jon Ander Serantes,Goalkeeper,28,€800k,CD Leganés,['Spain'],https://www.transfermarkt.com/jon-ander-serantes/profil/spieler/71835,0.8,2017/18
Iván Cuéllar,Goalkeeper,34,€600k,CD Leganés,['Spain'],https://www.transfermarkt.com/ivan-cuellar/profil/spieler/27493,0.6,2017/18
Nereo Champagne,Goalkeeper,33,€300k,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/nereo-champagne/profil/spieler/19958,0.3,2017/18
Dimitrios Siovas,Centre-Back,29,€3.00m,CD Leganés,['Greece'],https://www.transfermarkt.com/dimitrios-siovas/profil/spieler/52403,3.0,2017/18
Unai Bustinza,Centre-Back,26,€1.80m,CD Leganés,['Spain'],https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808,1.8,2017/18
Ezequiel Muñoz,Centre-Back,27,€1.50m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127,1.5,2017/18
Mauro dos Santos,Centre-Back,28,€1.20m,CD Leganés,"['Argentina', 'Spain']",https://www.transfermarkt.com/mauro-dos-santos/profil/spieler/55240,1.2,2017/18
Martín Mantovani,Centre-Back,33,€500k,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/martin-mantovani/profil/spieler/73180,0.5,2017/18
Diego Rico,Left-Back,25,€2.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/diego-rico/profil/spieler/249513,2.5,2017/18
Raúl Carnero,Left-Back,29,€900k,CD Leganés,['Spain'],https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,0.9,2017/18
Joseba Zaldua,Right-Back,26,€4.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,4.0,2017/18
Tito,Right-Back,32,€800k,CD Leganés,['Spain'],https://www.transfermarkt.com/tito/profil/spieler/128295,0.8,2017/18
Dani Gallardo,Right-Back,22,-,CD Leganés,['Spain'],https://www.transfermarkt.com/dani-gallardo/profil/spieler/511023,0.0,2017/18
Gabriel Pires,Defensive Midfield,24,€10.00m,CD Leganés,"['Brazil', 'Portugal']",https://www.transfermarkt.com/gabriel-pires/profil/spieler/167291,10.0,2017/18
Rubén Pérez,Defensive Midfield,29,€7.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/ruben-perez/profil/spieler/113045,7.5,2017/18
Gerard Gumbau,Defensive Midfield,23,€1.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,1.5,2017/18
Jaime Sierra,Defensive Midfield,20,-,CD Leganés,['Spain'],https://www.transfermarkt.com/jaime-sierra/profil/spieler/398159,0.0,2017/18
Javi Eraso,Central Midfield,28,€3.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/javi-eraso/profil/spieler/156814,3.0,2017/18
Darko Brasanac,Central Midfield,26,€2.00m,CD Leganés,['Serbia'],https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,2.0,2017/18
Erik Morán,Central Midfield,27,€900k,CD Leganés,['Spain'],https://www.transfermarkt.com/erik-moran/profil/spieler/67542,0.9,2017/18
Álex Mozo,Central Midfield,23,-,CD Leganés,['Spain'],https://www.transfermarkt.com/alex-mozo/profil/spieler/482179,0.0,2017/18
Yahya Al-Shehri,Attacking Midfield,28,€800k,CD Leganés,['Saudi Arabia'],https://www.transfermarkt.com/yahya-al-shehri/profil/spieler/150788,0.8,2017/18
Alexander Szymanowski,Left Winger,29,€2.00m,CD Leganés,"['Argentina', 'Spain']",https://www.transfermarkt.com/alexander-szymanowski/profil/spieler/217728,2.0,2017/18
José Naranjo,Left Winger,23,€1.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/jose-naranjo/profil/spieler/272679,1.5,2017/18
Omar Ramos,Left Winger,30,€1.20m,CD Leganés,['Spain'],https://www.transfermarkt.com/omar-ramos/profil/spieler/58112,1.2,2017/18
Nordin Amrabat,Right Winger,31,€3.00m,CD Leganés,"['Morocco', 'Netherlands']",https://www.transfermarkt.com/nordin-amrabat/profil/spieler/55619,3.0,2017/18
Nabil El Zhar,Right Winger,31,€2.00m,CD Leganés,"['Morocco', 'France']",https://www.transfermarkt.com/nabil-el-zhar/profil/spieler/37917,2.0,2017/18
Sergio Arribas,Right Winger,22,-,CD Leganés,['Spain'],https://www.transfermarkt.com/sergio-arribas/profil/spieler/477238,0.0,2017/18
William de Camargo,Right Winger,19,-,CD Leganés,"['Brazil', 'Spain']",https://www.transfermarkt.com/william-de-camargo/profil/spieler/583607,0.0,2017/18
Miguel Ángel Guerrero,Second Striker,27,€1.80m,CD Leganés,['Spain'],https://www.transfermarkt.com/miguel-angel-guerrero/profil/spieler/137704,1.8,2017/18
Claudio Beauvue,Centre-Forward,30,€2.50m,CD Leganés,"['Guadeloupe', 'France']",https://www.transfermarkt.com/claudio-beauvue/profil/spieler/58818,2.5,2017/18
Mamadou Koné,Centre-Forward,26,€900k,CD Leganés,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/mamadou-kone/profil/spieler/171165,0.9,2017/18
Leonardo Rocha,Centre-Forward,21,€50k,CD Leganés,"['Portugal', 'Brazil']",https://www.transfermarkt.com/leonardo-rocha/profil/spieler/479675,0.05,2017/18
Gabri Salazar,Centre-Forward,22,-,CD Leganés,['Spain'],https://www.transfermarkt.com/gabri-salazar/profil/spieler/282431,0.0,2017/18
Roberto,Goalkeeper,32,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/roberto/profil/spieler/37403,2.0,2017/18
Andrés Prieto,Goalkeeper,24,€400k,Málaga CF,['Spain'],https://www.transfermarkt.com/andres-prieto/profil/spieler/238032,0.4,2017/18
Cenk Gönen,Goalkeeper,30,€200k,Málaga CF,['Türkiye'],https://www.transfermarkt.com/cenk-gonen/profil/spieler/45214,0.2,2017/18
Luis Hernández,Centre-Back,29,€2.50m,Málaga CF,['Spain'],https://www.transfermarkt.com/luis-hernandez/profil/spieler/62945,2.5,2017/18
Paul Baysse,Centre-Back,30,€2.50m,Málaga CF,['France'],https://www.transfermarkt.com/paul-baysse/profil/spieler/43256,2.5,2017/18
Diego González,Centre-Back,23,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/diego-gonzalez/profil/spieler/349836,2.0,2017/18
Ignasi Miquel,Centre-Back,25,€1.50m,Málaga CF,['Spain'],https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,1.5,2017/18
Federico Ricca,Centre-Back,23,€1.50m,Málaga CF,"['Uruguay', 'Italy']",https://www.transfermarkt.com/federico-ricca/profil/spieler/285322,1.5,2017/18
Juankar,Left-Back,28,€1.50m,Málaga CF,['Spain'],https://www.transfermarkt.com/juankar/profil/spieler/126625,1.5,2017/18
Alberto López,Left-Back,23,-,Málaga CF,['Spain'],https://www.transfermarkt.com/alberto-lopez/profil/spieler/307805,0.0,2017/18
Roberto Rosales,Right-Back,29,€2.50m,Málaga CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500,2.5,2017/18
Miguel Torres,Right-Back,32,€800k,Málaga CF,['Spain'],https://www.transfermarkt.com/miguel-torres/profil/spieler/45305,0.8,2017/18
Iván Rodríguez,Right-Back,22,-,Málaga CF,['Spain'],https://www.transfermarkt.com/ivan-rodriguez/profil/spieler/284454,0.0,2017/18
Álex Robles,Right-Back,19,-,Málaga CF,['Spain'],https://www.transfermarkt.com/alex-robles/profil/spieler/341230,0.0,2017/18
Emanuel Cecchini,Defensive Midfield,21,€1.50m,Málaga CF,"['Argentina', 'Italy']",https://www.transfermarkt.com/emanuel-cecchini/profil/spieler/324946,1.5,2017/18
Manuel Iturra,Defensive Midfield,34,€1.00m,Málaga CF,"['Chile', 'Italy']",https://www.transfermarkt.com/manuel-iturra/profil/spieler/40428,1.0,2017/18
Esteban Rolón,Defensive Midfield,23,€800k,Málaga CF,"['Argentina', 'Poland']",https://www.transfermarkt.com/esteban-rolon/profil/spieler/399887,0.8,2017/18
Mehdi Lacen,Defensive Midfield,34,€800k,Málaga CF,"['Algeria', 'France']",https://www.transfermarkt.com/mehdi-lacen/profil/spieler/35539,0.8,2017/18
Adrián González,Central Midfield,30,€3.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/adrian-gonzalez/profil/spieler/44073,3.0,2017/18
Recio,Central Midfield,27,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/recio/profil/spieler/150948,2.0,2017/18
Zdravko Kuzmanovic,Central Midfield,30,€600k,Málaga CF,"['Serbia', 'Switzerland']",https://www.transfermarkt.com/zdravko-kuzmanovic/profil/spieler/25441,0.6,2017/18
Miguel Cifuentes,Central Midfield,27,€500k,Málaga CF,['Spain'],https://www.transfermarkt.com/miguel-cifuentes/profil/spieler/175836,0.5,2017/18
Ian Soler,Central Midfield,22,-,Málaga CF,['Spain'],https://www.transfermarkt.com/ian-soler/profil/spieler/386196,0.0,2017/18
José Carlos Sánchez,Central Midfield,19,-,Málaga CF,['Spain'],https://www.transfermarkt.com/jose-carlos-sanchez/profil/spieler/464896,0.0,2017/18
Juanpi,Attacking Midfield,24,€1.50m,Málaga CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/juanpi/profil/spieler/256680,1.5,2017/18
Javi Ontiveros,Left Winger,20,€2.50m,Málaga CF,['Spain'],https://www.transfermarkt.com/javi-ontiveros/profil/spieler/298983,2.5,2017/18
Adalberto Peñaranda,Left Winger,21,€2.00m,Málaga CF,"['Venezuela', 'Spain']",https://www.transfermarkt.com/adalberto-penaranda/profil/spieler/308801,2.0,2017/18
Jony,Left Winger,26,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/jony/profil/spieler/228761,2.0,2017/18
Chory Castro,Left Winger,33,€800k,Málaga CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/chory-castro/profil/spieler/28171,0.8,2017/18
Álex Mula,Left Winger,21,€500k,Málaga CF,['Spain'],https://www.transfermarkt.com/alex-mula/profil/spieler/242295,0.5,2017/18
Juan Cruz,Left Winger,18,-,Málaga CF,"['Spain', 'Argentina']",https://www.transfermarkt.com/juan-cruz/profil/spieler/585700,0.0,2017/18
Maxime Lestienne,Right Winger,26,€2.50m,Málaga CF,['Belgium'],https://www.transfermarkt.com/maxime-lestienne/profil/spieler/96454,2.5,2017/18
Keko Gontán,Right Winger,26,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/keko-gontan/profil/spieler/66112,2.0,2017/18
Samu García,Right Winger,27,€1.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/samu-garcia/profil/spieler/208890,1.0,2017/18
Alberto Bueno,Second Striker,30,€1.50m,Málaga CF,['Spain'],https://www.transfermarkt.com/alberto-bueno/profil/spieler/45335,1.5,2017/18
Diego Rolán,Centre-Forward,25,€3.50m,Málaga CF,['Uruguay'],https://www.transfermarkt.com/diego-rolan/profil/spieler/193938,3.5,2017/18
Borja Bastón,Centre-Forward,25,€2.00m,Málaga CF,['Spain'],https://www.transfermarkt.com/borja-baston/profil/spieler/85324,2.0,2017/18
Brown Ideye,Centre-Forward,29,€2.00m,Málaga CF,['Nigeria'],https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,2.0,2017/18
Isaac Success,Centre-Forward,22,€2.00m,Málaga CF,['Nigeria'],https://www.transfermarkt.com/isaac-success/profil/spieler/295331,2.0,2017/18
Youssef En-Nesyri,Centre-Forward,21,€1.80m,Málaga CF,['Morocco'],https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,1.8,2017/18
